ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
229321,67,68,43,65,55,71,65,42,59,69,87,89,83,70,85,77,49,77,57,64,73,41,68,65,62,66,31,27,30,14,12,9,5,11
235210,72,60,48,70,81,73,77,75,71,72,79,81,79,69,82,83,81,77,45,81,69,51,66,74,72,69,53,60,56,15,10,10,10,12
222411,13,16,15,38,17,18,16,16,40,22,48,55,35,64,51,51,61,30,78,17,40,25,15,48,14,59,10,14,13,71,69,68,71,76
236492,70,70,42,76,58,69,79,82,74,75,68,66,77,72,69,80,44,74,67,81,59,70,66,75,65,67,68,71,68,7,14,8,13,7
247500,49,50,72,69,37,59,32,30,66,64,59,60,55,70,40,54,59,79,77,46,82,74,52,64,32,67,71,74,70,7,14,7,12,8
251852,63,75,58,69,69,77,67,59,64,75,93,92,88,68,81,72,88,69,62,73,46,23,67,68,73,72,18,19,25,12,12,7,12,7
189388,71,26,66,65,28,65,56,53,65,66,80,84,58,70,49,69,68,78,74,39,68,68,53,57,44,70,68,68,69,6,14,10,11,7
217805,20,19,14,29,12,18,17,14,22,22,58,44,44,71,57,51,75,35,62,15,28,27,19,28,23,35,20,18,16,73,69,68,70,75
193485,63,68,55,71,59,73,75,77,67,69,71,70,81,70,84,75,60,65,38,77,53,32,64,81,65,65,35,29,28,11,7,7,13,14
190593,73,70,56,74,65,75,80,79,72,75,69,72,79,63,68,81,68,80,71,77,72,44,66,74,70,73,41,47,50,15,16,13,13,13
230350,70,35,54,66,38,71,43,57,57,69,74,83,74,69,77,54,75,80,53,48,59,66,56,50,55,67,68,72,69,9,9,8,10,11
208335,67,38,53,66,50,59,46,27,53,62,69,79,66,70,68,55,72,66,63,43,71,72,46,45,60,61,73,74,74,12,14,11,8,8
213711,60,60,45,77,50,72,68,49,70,73,71,69,69,64,83,75,46,88,70,65,80,72,62,73,74,70,74,72,64,13,13,11,12,9
232655,72,65,47,67,58,72,71,70,62,70,75,89,72,64,59,75,72,82,73,72,59,66,67,70,58,71,58,67,65,6,9,13,5,11
204496,46,36,76,64,42,38,39,54,61,56,33,31,40,71,34,71,44,47,92,43,74,71,34,40,52,63,76,73,72,12,14,6,15,11
242384,41,73,73,66,76,72,56,35,31,73,67,72,55,66,57,78,84,62,73,69,62,15,75,41,74,70,38,17,15,12,6,6,11,12
227537,29,77,77,65,55,58,29,34,42,65,67,77,34,72,32,76,72,70,92,60,69,29,74,47,62,71,30,18,21,16,15,8,8,11
233169,64,58,64,72,66,67,48,38,64,65,72,83,54,70,66,70,73,82,65,63,64,68,55,62,43,65,67,71,69,13,8,8,8,15
199890,73,64,57,66,61,68,68,58,60,72,82,84,77,63,80,59,73,90,63,61,64,61,72,67,54,65,64,65,66,12,12,9,10,9
210386,66,70,62,66,66,75,75,61,64,76,81,82,82,66,72,77,73,70,65,78,52,39,68,64,70,67,30,24,32,16,15,9,6,11
232658,40,39,69,70,39,60,39,29,67,69,48,58,62,67,54,61,75,77,84,31,70,70,40,57,33,68,72,72,70,9,9,10,13,14
187858,74,68,54,73,73,74,76,76,75,74,74,69,68,67,71,75,72,68,71,76,58,52,70,72,75,76,37,50,41,8,11,7,10,13
241607,59,67,81,75,59,73,53,43,70,75,67,69,68,71,65,69,82,84,71,59,81,69,71,64,59,72,64,73,67,6,12,9,5,12
219637,19,12,18,35,13,22,25,12,38,21,61,57,69,61,58,50,67,45,75,14,24,22,16,33,25,43,12,12,19,71,74,67,72,73
230389,51,41,71,67,54,45,41,42,66,51,55,56,54,71,57,53,78,61,82,52,76,72,35,54,43,65,69,77,72,7,13,7,8,15
232693,30,36,70,63,30,57,33,25,54,63,64,71,63,73,51,53,74,67,76,37,77,73,28,30,40,69,73,73,71,12,5,11,14,13
169214,63,74,60,70,68,73,73,62,49,74,82,78,87,72,80,75,32,73,67,68,47,40,76,64,78,77,46,33,28,13,11,10,13,15
204542,77,65,53,75,59,72,70,69,74,69,67,62,84,73,76,75,83,83,70,59,81,69,69,77,70,74,72,63,66,7,8,16,11,7
204030,63,54,58,71,47,73,56,57,68,70,78,77,74,68,78,75,74,72,62,71,70,61,64,63,41,62,70,75,72,9,9,9,15,14
199422,70,50,32,78,70,70,75,68,76,75,63,54,68,70,86,76,60,65,64,70,70,74,62,74,62,74,71,60,57,11,11,14,10,7
193277,13,11,14,31,10,13,21,10,20,30,45,48,61,67,59,56,80,38,66,17,22,22,13,48,15,28,22,24,23,72,68,75,69,74
248573,58,59,59,76,51,75,59,49,70,77,84,82,77,70,73,71,75,81,75,56,69,72,64,67,57,66,65,69,56,6,11,14,12,5
242429,62,61,56,67,51,70,65,62,64,68,80,83,65,65,76,67,77,85,77,62,69,72,71,65,61,72,65,67,65,12,11,10,9,12
228861,50,78,70,64,66,63,34,27,39,70,72,75,66,63,61,75,79,81,86,62,62,38,73,50,60,70,21,44,22,10,16,11,14,9
224508,62,75,64,64,70,72,63,41,57,73,72,80,81,72,80,71,70,85,67,64,50,36,76,66,70,71,40,22,20,5,12,10,13,11
222204,74,63,62,69,56,68,64,67,70,69,83,85,83,67,77,66,73,72,64,64,64,35,70,73,60,67,31,28,32,9,10,9,15,15
190971,47,55,64,79,69,73,66,51,75,73,60,52,65,70,72,84,64,60,77,66,86,65,63,60,66,77,70,70,69,9,12,15,16,8
224763,49,33,70,71,46,72,48,45,73,69,54,63,65,68,48,62,65,65,79,52,73,73,59,68,42,74,71,71,67,15,7,12,8,8
199419,75,67,26,73,32,72,71,67,72,73,70,65,74,72,85,70,76,68,66,65,67,50,70,74,60,67,35,40,44,12,16,7,13,13
223994,32,78,75,59,70,65,48,53,45,74,61,66,64,67,53,71,71,76,87,69,52,18,77,60,75,75,16,22,19,16,15,13,8,9
189945,75,62,50,74,60,73,73,69,65,73,73,72,77,72,78,77,52,80,65,69,57,40,74,73,61,72,38,33,35,10,10,12,15,14
239097,49,73,68,66,60,69,56,35,48,73,67,64,65,76,44,74,77,71,77,57,58,30,77,66,65,73,29,28,26,15,9,11,6,10
222457,64,68,62,74,49,75,77,76,69,76,80,75,75,65,68,80,61,72,72,71,63,65,67,72,59,69,66,62,42,15,13,12,10,11
244472,58,57,66,75,50,74,64,44,71,76,73,80,79,71,76,66,63,82,78,56,73,68,68,71,45,73,69,70,65,6,12,12,6,7
229624,52,73,68,70,69,69,68,55,41,76,70,76,77,55,69,74,73,74,81,68,75,28,79,63,63,65,32,19,18,11,14,11,11,11
221944,78,60,55,75,64,70,79,74,73,73,68,66,72,71,77,74,64,85,61,72,60,68,62,75,63,75,66,66,58,10,11,9,9,16
201208,43,36,74,60,45,46,37,40,50,58,68,65,57,62,58,65,90,69,92,47,80,69,35,47,30,59,71,68,65,8,10,10,11,15
251127,74,40,53,65,47,70,55,45,59,69,83,86,83,67,68,67,74,86,71,57,82,65,62,53,51,59,59,70,66,7,13,9,8,8
245238,32,28,70,75,18,34,27,34,58,65,56,66,36,72,60,39,78,64,81,32,70,70,29,35,67,60,73,74,69,11,15,13,8,13
231414,68,64,64,65,71,79,70,60,55,70,85,90,81,72,80,83,76,68,67,74,60,40,68,61,70,70,31,30,26,10,6,7,7,8
214006,70,62,60,72,64,75,73,74,67,73,80,84,84,66,77,72,87,76,62,67,67,57,60,68,66,65,54,54,54,8,12,8,9,14
198355,13,12,11,52,12,13,12,17,62,18,49,47,42,72,43,49,64,28,55,15,35,15,11,54,25,62,14,15,14,71,69,65,74,73
216019,54,34,68,77,32,60,35,50,74,64,40,48,49,73,61,70,64,69,76,65,81,68,59,59,40,55,66,75,63,11,14,9,14,9
216275,72,42,38,68,34,69,53,46,53,68,83,73,82,67,88,48,71,75,52,39,59,70,59,49,42,64,68,69,71,12,9,11,9,7
240095,60,52,55,73,67,62,67,66,70,73,69,71,74,66,73,70,64,75,69,72,67,72,70,68,50,66,68,72,69,13,5,12,13,15
204513,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,47,54,21,71,11,35,23,11,35,18,58,9,11,11,74,71,63,68,75
214497,69,62,45,79,48,70,68,64,76,75,69,66,70,68,58,59,71,72,73,60,65,61,71,75,61,66,62,60,59,13,11,10,9,12
230369,61,67,76,76,56,73,64,60,73,75,64,71,65,63,53,75,72,81,75,71,71,68,67,71,62,66,68,68,69,7,9,14,14,12
251873,65,69,43,66,56,78,68,58,58,79,86,83,86,60,89,65,76,55,43,68,54,19,55,69,56,68,15,18,11,12,11,6,6,15
215010,64,45,70,65,42,62,44,33,66,63,73,74,69,65,58,75,76,81,80,43,85,68,55,47,46,59,71,72,77,8,11,8,12,7
217826,59,59,64,68,53,70,56,45,68,72,76,78,72,67,64,65,75,90,83,63,78,69,62,66,51,70,67,71,69,14,8,12,14,16
231138,47,70,62,62,65,73,74,70,60,72,88,85,84,73,90,74,80,81,76,60,54,25,74,56,65,63,45,33,35,7,7,8,10,8
180706,39,29,76,67,30,47,39,39,64,58,34,35,50,72,50,56,67,57,77,41,73,73,33,52,28,71,77,73,72,8,6,12,9,13
263139,14,9,10,25,5,10,12,10,17,17,15,22,21,66,21,58,40,17,60,5,16,14,7,34,14,32,8,11,11,70,73,77,71,70
229091,14,11,17,37,11,17,20,11,29,30,54,51,40,66,59,54,68,40,61,17,24,20,14,38,29,47,19,20,20,73,70,72,69,75
232163,58,75,61,64,68,69,53,41,46,64,93,91,91,68,67,78,91,71,72,71,53,23,72,62,66,71,24,20,18,9,12,9,12,12
236259,80,64,57,73,68,74,72,71,76,74,67,65,67,68,75,76,44,75,68,70,45,62,68,78,71,70,55,49,44,5,12,13,10,6
184035,71,50,60,63,25,67,62,46,59,67,80,77,75,68,68,71,72,76,75,58,64,69,56,58,34,67,71,71,70,12,9,11,15,6
213732,16,14,17,33,15,19,14,15,35,25,33,48,35,64,50,53,63,24,67,19,21,25,15,58,19,58,15,18,18,72,69,71,74,74
231652,34,74,73,57,66,71,54,31,40,71,69,69,69,74,66,69,77,66,74,69,67,14,76,58,67,67,42,19,18,8,7,9,5,6
237540,66,64,44,74,49,72,60,63,68,74,62,74,65,74,65,74,58,89,76,61,70,58,74,75,54,68,65,60,52,8,8,6,6,6
240100,78,31,56,66,36,68,65,44,59,70,73,78,75,66,77,48,67,79,51,44,62,70,65,54,38,62,67,68,67,10,15,10,5,11
194020,59,50,64,68,58,69,54,65,74,69,66,75,67,70,63,73,71,80,80,65,77,67,60,62,74,74,72,72,66,14,12,10,12,5
223717,64,62,64,72,59,72,68,52,70,69,74,69,70,68,70,77,67,67,74,66,75,73,63,64,50,70,72,71,75,8,10,10,15,12
236773,61,50,55,66,28,60,41,58,63,63,71,77,70,67,87,66,69,91,62,58,80,74,48,59,59,66,76,75,73,6,15,7,10,5
239845,65,71,63,76,59,70,65,48,72,74,77,75,72,67,77,75,59,75,67,73,77,69,72,68,49,64,72,74,74,6,12,9,6,7
189157,69,65,69,68,53,79,65,49,63,75,75,77,75,70,67,80,85,66,79,67,76,31,72,65,65,73,29,34,17,8,9,12,14,6
223206,49,73,43,74,42,68,68,70,68,74,76,76,70,70,73,65,50,69,51,70,59,58,75,72,58,71,44,32,33,8,9,13,8,7
227558,52,76,74,69,67,71,61,43,51,72,67,65,64,70,63,72,78,72,84,61,50,28,74,60,67,69,27,18,24,14,10,12,14,6
230374,70,69,72,71,70,75,68,72,70,76,79,83,75,67,73,76,80,65,60,71,42,45,68,71,69,70,48,34,28,7,12,16,11,9
199904,15,13,18,20,12,16,14,12,25,16,48,45,50,70,36,51,37,33,64,13,39,19,14,45,14,61,19,14,15,70,70,68,71,72
230367,67,45,66,72,51,61,53,45,71,67,66,71,71,67,58,48,54,73,75,46,65,66,59,51,61,63,71,73,72,8,8,7,12,8
221908,74,63,41,68,57,73,73,70,58,69,86,82,85,65,71,70,47,85,58,66,56,38,65,72,61,65,56,60,53,14,6,8,7,13
155871,11,13,12,33,12,14,11,12,32,18,42,40,44,70,49,50,66,39,69,11,27,19,10,47,17,61,9,15,14,67,72,67,75,71
224980,73,40,54,69,34,69,49,66,55,68,85,84,73,68,70,75,56,80,74,49,78,65,53,45,36,55,67,69,65,9,6,14,16,7
226772,42,37,73,65,31,51,49,30,52,58,56,70,55,68,55,55,78,74,85,40,89,77,38,40,43,62,65,64,74,10,13,14,12,7
192725,70,35,73,72,38,62,42,40,74,70,61,66,63,69,63,56,77,63,74,33,71,72,27,65,42,74,71,72,71,13,13,15,7,15
183254,47,49,72,60,55,49,53,50,59,53,47,33,57,69,48,62,90,69,88,55,79,71,39,53,46,70,70,73,72,16,6,16,15,16
211927,68,65,62,72,64,74,75,66,63,76,73,67,82,72,83,70,53,64,51,73,68,54,69,72,61,76,41,50,49,7,16,9,8,8
200408,29,28,73,66,20,40,38,22,57,62,55,51,55,72,63,35,76,52,76,28,68,73,32,44,31,55,73,74,72,12,8,16,16,11
211672,66,71,44,68,75,75,74,70,44,72,86,85,83,69,86,79,59,68,63,65,63,12,68,67,65,64,20,14,12,8,7,14,14,7
215018,71,65,54,76,66,72,80,78,73,74,69,74,75,66,65,81,70,66,71,75,72,69,70,71,69,69,65,66,64,9,8,14,6,7
213209,68,60,66,71,55,71,77,73,67,72,76,76,74,73,72,79,84,90,70,73,78,72,66,66,66,72,65,67,60,12,7,12,8,7
234457,61,59,68,72,66,74,62,66,70,76,79,76,84,73,77,80,85,87,77,62,80,68,65,67,69,68,72,73,72,10,12,13,12,15
236505,33,25,70,62,33,43,34,31,55,56,55,52,45,66,59,56,77,68,77,34,76,72,30,30,45,57,77,75,71,10,7,9,7,12
245209,63,55,59,75,50,66,67,65,67,72,75,70,75,68,84,65,78,81,69,66,78,72,60,63,61,64,69,69,68,7,15,9,14,15
244186,62,66,38,73,59,75,70,62,65,75,83,81,93,73,92,70,32,74,56,57,35,33,70,74,51,77,20,37,29,6,12,8,12,13
250842,12,9,14,15,8,13,11,14,26,18,30,16,34,66,48,51,83,27,46,6,20,13,5,64,16,39,11,12,14,72,70,68,72,75
260314,27,39,73,62,31,51,41,20,58,62,69,75,51,68,55,35,71,66,80,22,76,72,31,41,31,65,65,74,73,7,11,9,14,5
199387,67,75,70,72,63,73,57,58,62,74,65,69,71,73,69,73,81,81,76,67,70,28,73,71,67,69,24,37,48,9,15,11,13,7
240091,11,6,11,27,7,12,14,10,27,14,28,29,33,62,33,49,49,18,53,5,17,15,8,52,13,55,23,11,13,71,70,65,74,75
226012,71,58,57,67,36,71,65,65,64,70,66,67,73,71,73,63,76,81,62,63,66,72,64,70,66,59,67,70,65,12,6,11,12,12
236764,61,66,52,73,56,66,63,65,73,70,72,71,84,69,75,71,63,78,67,67,71,67,64,67,56,68,70,73,67,10,14,12,12,6
258781,56,33,73,69,29,38,34,38,57,59,63,68,66,72,68,45,77,74,75,34,59,74,35,31,40,65,75,74,72,14,11,10,11,13
194781,12,12,16,19,9,14,18,11,11,19,55,48,59,71,29,48,72,30,71,12,13,26,11,52,14,48,18,18,12,75,65,64,72,76
227550,34,21,74,64,31,44,38,23,46,51,36,31,47,70,50,41,47,61,92,22,78,72,27,26,35,71,72,74,70,15,9,8,10,7
183774,27,20,73,65,16,24,22,25,65,48,36,39,30,66,34,43,73,51,77,22,81,72,22,31,28,54,74,75,74,6,16,12,8,12
253150,72,62,29,71,61,76,68,58,60,75,84,78,88,72,75,65,45,70,46,63,42,35,66,76,72,72,31,25,27,14,9,12,11,12
258782,28,22,69,67,23,58,41,26,63,59,70,74,67,71,71,48,68,63,65,23,71,76,24,38,31,67,75,75,73,9,14,10,12,13
245992,60,53,50,77,59,72,58,54,74,74,71,64,76,75,77,49,58,65,44,58,68,70,58,74,53,69,68,73,64,9,7,9,13,12
204387,69,67,49,76,49,74,65,71,72,75,68,58,70,70,64,58,57,70,58,71,45,60,74,76,60,76,59,59,41,8,11,14,6,8
163050,61,79,76,66,74,58,65,55,53,71,60,52,64,77,71,72,55,53,72,64,75,33,80,65,75,82,39,34,28,7,8,11,11,8
256958,70,68,46,76,58,72,69,64,74,74,74,74,75,67,66,72,47,60,48,70,51,30,69,72,67,66,35,39,30,9,5,15,13,6
224438,47,75,76,64,65,68,52,46,44,71,66,70,64,72,44,74,85,75,80,61,68,24,75,63,67,70,31,23,21,7,13,10,6,14
178614,59,43,74,56,38,55,51,47,51,61,65,62,58,68,72,45,80,72,87,42,78,70,44,52,54,68,71,69,71,6,9,13,12,13
223159,51,32,69,65,26,56,27,33,56,65,53,54,55,72,50,64,80,73,83,59,67,73,29,31,49,63,72,73,74,12,7,11,7,7
232120,73,59,55,66,45,66,57,35,58,73,86,88,80,69,65,64,87,83,75,58,56,62,70,56,56,69,61,63,66,6,15,11,13,12
211385,72,53,70,70,54,73,72,71,63,71,74,75,72,66,80,79,78,72,55,67,80,67,60,72,40,64,68,70,70,10,6,6,11,11
230329,43,41,58,75,37,60,48,47,69,70,65,55,71,68,85,23,69,77,72,42,85,69,55,58,49,65,67,73,70,9,10,12,12,11
221370,76,55,54,68,43,68,70,69,68,72,76,82,65,64,74,64,81,83,60,53,60,65,76,71,55,65,65,65,69,10,9,10,7,9
230074,70,32,69,69,42,68,48,31,66,71,62,63,69,68,63,43,66,70,64,38,64,73,47,56,37,68,68,74,72,6,15,15,15,13
226747,51,48,75,66,41,62,38,35,62,58,55,60,58,76,55,66,57,90,89,44,75,74,66,65,48,66,75,72,63,15,12,15,15,15
188091,62,71,61,67,67,73,68,53,51,73,87,86,85,69,83,77,89,81,74,67,71,38,74,56,59,62,39,29,19,15,6,9,7,15
205756,58,46,76,68,43,63,68,68,70,68,54,52,59,70,56,76,53,65,77,64,76,72,41,64,60,77,73,71,71,11,14,6,9,9
214973,70,67,49,72,66,75,76,70,69,73,77,75,77,69,82,70,57,66,43,64,44,38,75,73,65,66,30,31,29,9,7,11,10,9
251325,71,38,59,67,32,68,45,35,50,71,78,64,77,67,74,47,55,90,66,38,66,69,43,57,34,59,67,69,68,8,9,5,8,6
239550,41,36,72,62,42,48,36,36,51,61,59,65,55,68,49,59,78,57,86,44,70,72,24,36,42,65,70,73,72,11,14,13,13,6
213439,60,69,55,78,59,73,65,65,68,73,62,59,83,74,78,71,43,86,64,66,58,66,71,70,58,74,66,65,55,8,11,7,15,13
197813,69,64,56,76,63,71,71,66,75,74,52,59,63,70,62,72,63,61,69,68,70,62,66,74,76,70,66,72,68,8,8,14,15,11
214207,71,70,67,69,71,69,79,66,68,72,80,75,80,70,73,80,71,71,86,74,72,35,70,68,65,72,42,29,28,16,10,6,14,7
233151,66,67,37,72,61,76,72,71,64,75,86,72,94,72,91,73,88,72,46,73,43,43,68,71,64,64,44,51,47,8,9,15,7,10
221120,65,76,68,73,67,72,67,70,66,73,62,69,63,67,59,74,62,87,72,67,71,45,76,74,74,69,59,42,33,13,9,15,7,16
242112,67,64,53,69,54,73,67,65,64,74,85,84,85,54,75,65,51,76,62,64,44,22,72,70,63,71,40,37,43,7,7,13,11,7
196801,40,44,75,72,50,59,55,32,55,69,37,40,59,67,64,49,76,64,76,59,76,72,43,54,38,70,72,74,70,10,14,7,11,11
206529,36,80,70,56,52,71,49,37,43,69,78,74,70,71,77,72,87,69,78,59,53,14,74,51,67,67,31,19,17,16,12,9,13,11
143809,64,71,71,72,75,69,78,73,63,73,74,71,76,69,78,79,78,66,67,74,65,32,73,70,71,70,39,35,17,14,10,12,16,6
213697,64,58,70,68,45,67,63,58,66,68,64,62,62,72,63,69,78,81,74,68,74,72,59,64,64,66,74,74,71,14,8,11,8,14
221890,54,53,69,70,45,65,49,33,68,72,67,64,69,64,67,67,59,70,76,50,82,71,57,63,51,67,70,75,75,11,11,8,11,7
223682,73,69,55,77,56,69,80,76,76,69,65,57,69,67,77,73,67,68,65,76,74,72,72,80,75,71,62,68,69,6,13,13,14,14
228290,26,19,70,64,33,43,28,25,53,62,51,51,46,65,53,41,87,82,83,27,70,70,29,29,39,53,74,73,70,14,6,15,15,14
228802,69,48,61,65,31,68,70,52,54,68,77,75,73,65,72,69,56,69,66,51,65,73,53,58,31,63,70,69,70,7,14,11,9,14
231874,71,29,59,69,36,67,53,35,48,68,77,78,66,69,62,45,70,67,68,32,68,68,46,44,49,60,64,73,69,5,15,6,12,10
238274,68,70,56,70,53,71,70,71,65,72,84,84,80,70,79,74,62,71,70,72,58,33,68,67,63,71,41,32,30,15,13,13,7,12
193461,57,63,40,71,60,72,66,61,65,70,87,87,87,71,90,67,69,80,51,65,54,60,71,72,70,75,65,55,57,10,13,15,16,7
214196,71,42,70,71,46,61,70,78,65,70,64,69,64,75,59,72,92,80,79,73,74,68,53,61,52,68,76,70,67,13,13,7,7,14
233924,61,63,52,70,45,80,54,58,53,78,90,84,91,64,92,61,73,71,58,62,60,24,64,66,59,56,30,29,33,7,11,13,11,10
216749,65,65,64,66,72,80,81,42,60,71,90,87,90,65,90,77,66,62,35,66,55,49,65,69,65,73,38,34,33,16,14,10,9,11
216682,76,74,56,74,66,71,65,72,75,67,83,79,81,61,85,73,83,68,60,73,47,29,74,67,62,73,25,25,23,16,9,7,8,10
219754,20,16,16,31,12,19,20,13,25,25,37,43,59,67,43,47,51,44,73,18,23,17,14,52,24,33,15,12,20,74,69,63,72,75
164459,80,62,65,77,73,63,84,82,75,72,51,51,63,75,72,77,72,83,62,73,80,71,66,70,75,74,71,66,60,7,11,14,14,8
191083,39,76,74,67,65,64,38,33,40,72,54,51,61,70,51,79,91,79,88,57,64,26,78,64,78,73,28,30,25,7,13,16,12,8
228716,72,55,68,70,41,65,58,45,61,73,67,69,44,65,75,54,66,69,65,50,69,67,61,57,46,57,63,73,74,11,15,9,15,14
239212,63,74,62,69,68,74,74,73,63,72,81,77,82,73,85,71,71,71,68,73,71,37,74,70,68,80,24,13,19,5,12,13,9,10
241004,60,58,69,77,55,70,64,64,68,73,70,72,69,74,70,70,66,80,67,69,65,66,65,71,58,65,62,70,58,5,14,6,13,10
183916,72,58,69,75,63,73,73,69,70,74,64,55,66,68,77,77,68,61,66,67,73,73,69,67,55,69,73,73,71,13,9,7,15,7
228717,68,73,71,70,73,77,65,46,54,74,79,77,76,70,78,72,80,62,57,65,50,39,74,70,62,75,43,33,30,7,15,15,8,14
240493,12,12,17,22,12,18,16,12,25,11,53,47,50,66,59,49,74,34,76,12,41,15,4,34,30,30,19,15,14,79,62,65,70,79
179565,50,75,78,65,73,68,56,55,56,74,65,60,78,65,83,78,85,61,67,58,56,43,75,61,76,65,25,39,24,14,12,7,14,13
205934,72,30,63,68,39,68,54,39,61,70,71,71,68,69,71,57,73,72,61,40,72,70,53,44,47,69,70,72,71,5,5,5,5,5
238507,66,35,57,66,35,70,60,38,54,68,72,74,61,73,64,55,72,81,70,37,74,70,62,56,48,60,65,72,70,5,7,10,5,14
200108,69,45,66,69,54,68,61,40,65,71,68,70,69,65,71,65,80,75,63,49,66,69,67,61,45,65,71,71,69,11,15,16,9,16
184749,68,66,65,75,64,65,63,57,74,73,51,50,62,74,67,71,64,66,65,73,73,71,70,71,61,76,70,70,68,6,15,14,15,6
236723,71,49,58,71,39,72,68,49,65,71,86,85,69,65,69,56,62,76,71,52,74,65,64,64,53,63,66,70,68,14,14,7,11,8
230319,9,7,8,19,11,8,12,13,13,21,33,35,38,71,49,47,66,35,77,9,36,26,20,61,13,62,21,9,8,77,64,62,66,77
125871,68,42,60,69,42,68,74,49,67,69,70,70,66,64,73,72,62,82,69,66,73,70,65,57,40,69,74,72,71,7,10,10,16,6
225456,59,74,80,65,67,70,47,40,51,72,70,70,67,69,72,74,86,71,70,59,65,31,71,57,72,68,20,23,21,14,12,16,9,14
231344,53,73,60,69,61,72,56,27,46,74,91,91,82,73,78,59,76,69,66,67,57,31,77,55,70,69,33,27,21,9,12,5,12,7
231856,71,54,55,66,38,69,66,67,64,70,76,80,83,65,82,70,73,90,57,65,62,66,69,63,62,66,64,66,68,13,7,10,9,7
190640,47,51,69,69,46,57,51,52,63,65,68,86,67,68,59,69,90,78,80,57,83,72,51,62,57,70,73,71,75,8,9,16,8,7
231089,45,45,68,76,43,68,54,40,74,73,47,52,45,73,33,73,68,83,89,58,77,72,67,68,52,68,69,73,69,11,5,14,11,11
236721,59,47,70,70,44,71,57,45,64,73,64,68,79,69,77,67,77,82,77,48,71,73,61,62,45,68,70,73,70,14,7,14,9,13
262578,25,25,69,62,24,32,29,22,38,63,62,67,48,65,47,41,76,60,77,27,78,76,20,27,38,52,68,74,72,12,5,13,10,6
213938,49,31,66,66,30,56,46,38,60,69,63,53,56,72,68,50,72,53,68,28,67,74,47,49,32,64,76,78,75,15,9,16,7,12
230322,71,51,77,68,49,65,33,32,66,68,71,75,70,68,71,45,90,71,76,49,75,70,63,57,59,69,73,69,68,15,11,13,12,6
232882,64,40,57,71,40,71,58,44,69,73,71,78,67,70,63,62,74,77,71,36,75,68,51,62,42,69,69,72,70,14,6,13,10,11
211891,64,73,71,68,65,68,69,68,53,71,74,83,65,73,76,85,82,66,84,71,82,31,72,69,69,69,39,34,23,12,9,7,14,8
219571,68,70,55,73,65,73,65,73,71,74,60,56,71,72,67,80,72,73,73,72,70,70,71,74,70,70,70,70,68,14,9,11,11,8
183491,47,34,71,65,40,46,35,26,62,60,53,52,60,67,59,62,72,67,83,30,84,70,43,62,27,67,71,75,70,16,9,9,14,13
178628,66,70,59,73,71,74,70,65,61,75,79,71,84,66,85,73,84,59,62,70,71,42,71,73,67,73,50,49,36,6,6,7,12,8
199274,39,79,70,66,66,70,65,62,45,70,71,65,63,71,74,68,72,76,76,69,69,27,78,42,72,68,41,27,26,14,15,10,11,16
220785,47,77,72,63,70,66,51,38,42,69,67,74,64,72,55,69,71,78,77,71,71,28,76,63,64,68,32,31,20,16,7,12,7,10
182133,39,53,78,67,62,56,39,52,69,61,34,35,32,67,34,64,61,67,84,41,73,71,53,41,51,76,73,76,71,12,12,12,8,7
224885,71,30,52,68,47,68,70,58,66,70,81,82,79,67,75,64,80,91,78,48,60,66,58,68,55,65,65,67,66,9,7,11,8,7
230260,67,22,60,70,31,64,31,55,73,58,74,73,76,64,75,67,55,85,47,51,51,72,50,38,51,60,69,71,73,5,12,13,14,9
222836,64,55,58,74,45,63,66,64,73,69,62,65,68,67,70,59,67,83,65,52,87,68,57,67,53,70,66,70,68,14,16,16,8,11
209780,69,73,60,73,78,72,73,72,70,74,70,67,78,71,73,73,72,71,57,69,67,58,75,74,68,77,45,52,50,8,6,6,14,14
189043,74,54,64,67,56,69,77,77,64,66,72,69,74,72,74,63,76,73,62,60,71,67,66,65,88,67,73,65,70,9,11,16,14,6
233075,41,32,60,66,34,50,41,49,62,62,34,38,34,62,41,68,47,88,92,45,87,75,50,60,38,65,70,75,69,15,8,11,8,13
226419,74,72,37,75,46,72,67,66,71,71,77,74,79,65,87,60,48,61,40,62,55,35,67,75,65,70,38,34,44,13,16,16,13,12
199027,58,40,66,65,32,55,60,40,59,64,68,69,72,68,70,43,83,71,72,38,80,70,52,57,43,59,72,74,74,14,14,13,10,6
241522,56,70,71,71,64,73,64,65,65,74,68,73,63,71,67,73,71,77,84,66,64,34,74,73,76,72,35,29,22,7,10,10,11,9
211826,56,42,69,64,33,59,52,57,67,65,52,65,60,64,56,65,73,67,81,51,72,71,43,47,36,69,70,75,72,8,7,14,11,9
142962,21,13,10,34,10,13,16,18,21,32,44,40,41,70,47,53,67,33,73,15,25,17,15,53,25,65,12,22,17,73,67,71,71,73
233841,28,21,72,73,33,56,32,20,63,66,74,76,75,68,67,41,82,73,74,30,82,73,20,43,34,66,66,73,71,10,8,11,15,10
