ID,Age,Height,Weight,Nationality,Positions,Club
229150,24,181,74,Greece,CB,AZ Alkmaar
236830,21,182,81,France,"CM,RM,CDM",AS Saint-脡tienne
258846,20,180,75,Uruguay,ST,Club Atl茅tico Pe帽arol
237055,24,182,71,Ukraine,"RW,CAM",Ferencv谩rosi TC
194334,30,190,84,Spain,CB,Blackburn Rovers
209695,26,184,75,Spain,CM,FC Arouca
240671,24,189,90,Turkey,CB,Hellas Verona
208160,28,182,72,Switzerland,"CAM,CM",AEK Athens
262908,22,186,86,Brazil,CB,Montpellier H茅rault SC
236287,26,178,80,Argentina,ST,Pachuca
231423,24,175,75,Belgium,"LB,LM,RB",Oud-Heverlee Leuven
182270,37,180,81,South Africa,GK,Orlando Pirates
190461,30,185,81,Iceland,ST,Molde FK
251901,26,193,86,Brazil,"CB,CDM",Portimonense SC
220925,27,178,74,Austria,"CM,RM",DSC Arminia Bielefeld
182043,34,192,80,China PR,GK,Shanghai Shenhua FC
216860,23,182,65,Czech Republic,"RW,LW",FC Twente
213777,24,180,73,Norway,"CM,CAM",Aalborg BK
251673,32,194,87,Serbia,GK,PAOK
176920,32,176,70,Argentina,CB,Argentinos Juniors
188154,30,176,72,Germany,CM,Holstein Kiel
229654,27,177,75,Spain,"RM,RB,RWB",CD Lugo
183573,34,183,80,Germany,"LB,CDM,CB",1. FC Heidenheim 1846
240661,20,175,67,Italy,CAM,Bologna
223765,26,183,79,Germany,"RB,CB,LB",Sint-Truidense VV
211221,28,172,70,Australia,"RM,ST,RWB",Hibernian
258580,22,173,71,Turkey,"LM,RM",Galatasaray SK
252692,24,192,83,Jamaica,ST,Royal Charleroi S.C.
243988,25,175,74,Spain,"RB,RM,LB",Uni贸n Deportiva Las Palmas
198420,29,172,73,Ghana,"ST,RW,RM",RC Strasbourg Alsace
241171,22,185,79,Netherlands,CB,PSV
202515,28,178,80,Spain,"ST,RW",Uni贸n Deportiva Las Palmas
203537,29,190,78,England,"RM,LM,LW",Middlesbrough
229648,24,183,73,Belgium,"RWB,RB",Royal Charleroi S.C.
212240,27,189,83,Turkey,"ST,LW,RW",Be艧ikta艧 JK
195087,32,193,88,Serbia,"CDM,CB,CM",Real Zaragoza
248831,24,197,77,France,CDM,FC Pa莽os de Ferreira
199191,29,179,68,France,"RB,LB",FC Nantes
223255,25,178,76,Norway,RB,AZ Alkmaar
223511,31,176,73,Morocco,RB,APOEL Nicosia FC
226583,30,190,88,Sweden,CB,AIK
201240,27,179,70,England,"RM,RWB,ST",Preston North End
228120,24,174,70,Netherlands,LB,PEC Zwolle
226811,26,180,76,Argentina,ST,CF Fuenlabrada
208700,30,183,83,Germany,"RM,LM",VfL Bochum 1848
183546,32,176,73,England,"CDM,CM",Huddersfield Town
179687,34,177,70,Mexico,RB,Cruz Azul
243945,32,185,80,Spain,CB,Elche CF
239593,29,185,79,Iran,ST,Oud-Heverlee Leuven
231913,25,179,71,Norway,"CDM,CM",Feyenoord
220649,26,183,80,Sweden,"LW,CAM",Rosenborg BK
244456,23,193,88,Croatia,CB,Spezia
204776,30,190,87,Germany,CB,Sint-Truidense VV
248295,33,192,87,Senegal,CB,Mumbai City FC
181479,36,187,85,Australia,CB,Sydney FC
234727,24,190,82,Germany,CB,1. FC K枚ln
143587,37,173,78,Argentina,"CM,CAM",Newell's Old Boys
215015,32,183,76,Argentina,CB,Club Atl茅tico Col贸n
186598,32,180,73,England,"RWB,RB,CB",Swansea City
248550,21,183,83,Spain,CB,Athletic Club de Bilbao
228838,26,169,77,Argentina,"CDM,CM",San Jose Earthquakes
212197,28,188,81,Portugal,GK,Hamburger SV
242916,21,179,67,Japan,RB,AZ Alkmaar
212196,26,171,64,Denmark,"LW,LM",FC Midtjylland
244963,25,193,83,Portugal,CB,FC Vizela
190697,30,189,80,Norway,CB,US Salernitana 1919
227562,25,182,75,Slovakia,"LM,RM",U.S. Sassuolo Calcio
221931,28,185,80,Austria,"CM,CAM,CDM",陌stanbul Ba艧ak艧ehir FK
227819,27,188,80,Brazil,GK,Portimonense SC
213746,31,180,70,Portugal,RM,FC Arouca
193264,28,179,78,Austria,"RB,LB,RM",FC Luzern
252144,19,184,76,Portugal,CB,CD Tondela
229360,27,192,87,Spain,CB,Club Atl茅tico de San Luis
229104,29,190,82,Netherlands,"CM,CDM",Al Faisaly
221168,24,186,75,Poland,"ST,LM",Fortuna D眉sseldorf
236015,21,178,70,England,"CAM,CM",Sheffield United
205295,33,182,75,Algeria,"LM,RM,ST",Damac FC
226286,30,189,88,Paraguay,ST,Argentinos Juniors
216302,31,176,73,Mexico,LB,Club Atl茅tico de San Luis
143598,39,192,86,Argentina,GK,Club Atl茅tico Aldosivi
245741,21,182,63,Denmark,"CAM,CM",Eintracht Frankfurt
241389,22,168,55,Turkey,RW,Trabzonspor
223212,25,188,78,Turkey,"RM,ST,LM",Galatasaray SK
202220,32,185,84,United States,"ST,LM",Nashville SC
237291,29,190,88,Argentina,ST,SD Eibar
234731,31,191,80,Portugal,CB,Real Zaragoza
240099,22,173,77,Switzerland,"RWB,RB,RM",Hellas Verona
206307,28,192,90,Switzerland,GK,Servette FC
242162,21,173,65,Norway,"RW,CM",AZ Alkmaar
177922,33,180,78,Poland,LM,Pogo艅 Szczecin
203782,29,173,66,Libya,"CM,CDM",Crotone
197382,31,171,66,Cyprus,"CAM,RW,LW",APOEL Nicosia FC
204549,27,187,87,Belgium,GK,KAA Gent
202501,27,175,67,Spain,"LB,LWB,LM",Girona FC
219652,28,179,72,Spain,"RM,LM,ST",CA Osasuna
215556,25,187,77,Switzerland,"CM,CDM",DSC Arminia Bielefeld
241923,25,169,67,Cape Verde Islands,"ST,RM,LM",FC Sion
222467,27,174,70,Spain,"CF,LM",Rak贸w Cz臋stochowa
233986,29,176,74,Brazil,RB,Cear谩 Sporting Club
184290,32,196,89,Czech Republic,ST,Legia Warszawa
199170,29,186,81,Burkina Faso,"CM,CDM",脟aykur Rizespor
197890,32,182,76,Spain,CB,Real Oviedo
186881,32,182,76,Australia,CM,LASK Linz
250881,26,177,75,Spain,"CDM,CM,CAM",Uni贸n Deportiva Las Palmas
239617,23,181,68,Mexico,"CDM,CM",Santos Laguna
239361,23,183,73,Netherlands,"CM,CAM",AZ Alkmaar
223489,29,190,87,Serbia,ST,Fatih Karag眉mr眉k S.K.
191488,32,179,76,Argentina,"CB,LB",Racing Club
210950,33,166,65,Argentina,"LM,RM,ST",FC Cartagena
254470,20,177,68,England,"LWB,LB",Leicester City
203783,29,186,84,England,"RWB,RB",Stoke City
239367,22,176,68,Germany,"CAM,LM,CF",DSC Arminia Bielefeld
244706,30,184,84,Germany,ST,1. FC Union Berlin
223458,28,179,75,Russia,"LM,LW",Spartak Moskva
251105,21,181,75,Serbia,ST,LA Galaxy
226273,28,183,75,United States,"CDM,CM",New York Red Bulls
230368,29,179,74,Brazil,"RB,RM",Fortaleza
220128,32,174,73,Argentina,ST,Newell's Old Boys
212192,26,173,70,United States,"CAM,CM,LM",SpVgg Greuther F眉rth
200672,32,185,80,China PR,"RB,CB",Guangzhou FC
196318,29,175,65,Turkey,"LM,RM,LW",陌ttifak Holding Konyaspor
190430,31,178,74,England,LB,Wigan Athletic
245214,26,175,72,Colombia,"LM,RM,ST",Club Deportes Tolima
233231,25,180,72,Spain,"ST,CAM",CD Legan茅s
222986,34,183,79,Japan,"CB,CDM",FC Tokyo
225289,25,165,66,Argentina,"ST,LW,RW",San Lorenzo de Almagro
257288,21,198,94,Nigeria,GK,Sparta Rotterdam
219912,30,181,75,South Africa,"CAM,LM,RM",Kaizer Chiefs
200968,32,183,73,France,CB,Clermont Foot 63
224242,25,186,78,Netherlands,"CB,RB,CDM",Fatih Karag眉mr眉k S.K.
205812,31,193,78,Italy,GK,Fiorentina
247802,26,173,73,Uruguay,"RB,RM,LB",Club Atl茅tico Pe帽arol
243526,22,188,74,Turkey,"RB,CB",U.S. Sassuolo Calcio
198474,30,181,69,Spain,CB,Club Bol铆var
229705,23,184,71,France,CB,Stade Brestois 29
190536,35,165,72,Paraguay,"CAM,CM",Gallos Blancos de Quer茅taro
243016,22,173,63,Spain,RM,Granada CF
224584,27,165,64,Spain,"LM,LB,RM",Girona FC
182343,34,181,71,China PR,"CDM,CM",Wuhan FC
207431,27,187,80,Spain,CB,SD Huesca
196935,28,189,82,Spain,CB,SD Huesca
230470,29,174,74,Brazil,"LW,LM",Sport Club Corinthians Paulista
230211,21,166,64,Brazil,"RB,LB",Cuiab谩
223302,25,173,70,Portugal,"LM,CM,CAM",FC Vizela
211014,29,176,70,Portugal,RB,Moreirense FC
203590,30,193,84,Germany,CB,1. FC N眉rnberg
190021,34,170,73,Spain,"RM,CM",AD Alcorc贸n
232517,31,163,58,Argentina,"LM,CAM,RM",Club Atl茅tico Hurac谩n
231749,25,170,67,Spain,RB,RCD Espanyol de Barcelona
245572,23,180,73,Russia,"RB,LB",Spartak Moskva
199236,30,177,71,Korea Republic,"LB,LM",Ulsan Hyundai FC
199157,30,178,68,Spain,"LB,CB",FC Cartagena
199413,32,184,77,Germany,"CAM,CM",SV Darmstadt 98
199669,29,185,89,Argentina,CB,Inter Miami CF
167669,36,173,75,Argentina,CAM,Inter Miami CF
235002,28,190,82,Serbia,CB,Moreirense FC
229882,26,186,76,Brazil,CM,Al Raed
212474,28,170,62,Portugal,"CM,CAM",Vit贸ria de Guimar茫es
200698,30,188,88,Netherlands,GK,Inter Miami CF
253177,18,178,73,United States,"RM,LM,CAM",Valencia CF
233977,21,191,87,Brazil,GK,Sport Club Corinthians Paulista
232441,35,184,78,Japan,GK,Gamba Osaka
222969,35,185,80,France,"RB,RWB,LWB",FC Lorient
220921,27,189,84,Nigeria,CDM,PAOK
220665,26,192,88,Switzerland,CB,SK Sturm Graz
213497,27,181,74,Sweden,CB,Djurg氓rdens IF
238072,24,188,91,Germany,"CM,CAM,CDM",VfL Bochum 1848
198136,31,183,77,Italy,"RW,LW",Hellas Verona
255223,21,174,60,France,ST,Bayer 04 Leverkusen
234999,25,188,90,Brazil,GK,Club Cerro Porte帽o
233974,25,188,83,Brazil,GK,Gr锚mio
230390,21,192,85,Brazil,"CB,CDM",Atl茅tico Clube Goianiense
233795,22,188,75,Chile,"LW,RW,ST",Blackburn Rovers
209987,28,188,85,Germany,GK,SV Darmstadt 98
214772,30,172,76,Argentina,"LB,LWB",Estudiantes de La Plata
251450,25,185,78,Portugal,LB,Gil Vicente FC
202814,29,172,70,England,"RB,RWB",Derby County
263230,21,185,76,Montenegro,"ST,LM,RM",C谩diz CF
244797,23,190,81,Croatia,ST,Boavista FC
224317,29,169,64,Uruguay,"RM,RW,LM",Argentinos Juniors
219709,26,183,71,Spain,LB,Deportivo Alav茅s
240956,23,170,63,Argentina,LB,Gimnasia y Esgrima La Plata
219452,26,180,78,Argentina,"CDM,CM",Newell's Old Boys
250939,30,189,79,Croatia,GK,Pogo艅 Szczecin
227642,25,178,75,Nigeria,"ST,LW",IFK Norrk枚ping
211522,29,186,76,Peru,CB,New York City FC
212282,27,180,75,Guinea,"LWB,LB",Toulouse Football Club
230969,27,182,65,Comoros,"CAM,RM,LM",KV Kortrijk
158777,35,196,100,Germany,GK,RB Leipzig
211513,27,180,75,Wales,"LM,CAM",Derby County
207929,31,181,75,Brazil,"LM,RM",Demir Grup Sivasspor
205369,27,179,69,Belgium,"CM,CDM,CAM",KV Mechelen
243956,29,184,76,Croatia,"CDM,CM",Hajduk Split
232692,32,185,84,Argentina,"CM,RM,RB",Atl茅tico Tucum谩n
229694,29,172,68,Korea Republic,"RM,LM,ST",Jeonbuk Hyundai Motors
237630,22,187,80,Romania,CB,SD Ponferradina
172862,35,183,77,Finland,CB,Malm枚 FF
242238,21,192,81,France,CB,FC Red Bull Salzburg
138306,37,183,79,Spain,ST,Mumbai City FC
247361,20,176,66,United States,"CAM,LM,CM",FC Red Bull Salzburg
213313,26,174,73,France,"CM,CDM",Sporting Kansas City
202305,33,177,67,Korea Republic,"CM,RM,CAM",Jeonbuk Hyundai Motors
188992,33,181,74,Paraguay,"LM,CM",Club Olimpia
243008,27,174,68,Czech Republic,"CM,CDM",Kasimpa艧a SK
235840,23,187,81,Italy,GK,AC Monza
204352,28,191,87,Belgium,CB,G枚ztepe SK
245055,22,177,70,Argentina,CM,Racing Club
244287,22,183,78,Greece,"LM,RM,CAM",Olympiacos CFP
237631,25,182,76,South Africa,ST,RC Strasbourg Alsace
232511,31,176,70,Japan,CB,Sanfrecce Hiroshima
232255,27,169,72,Argentina,"RW,LW",V茅lez Sarsfield
225855,25,178,75,France,"LM,CM",Angers SCO
211263,27,185,83,Argentina,CB,RSC Anderlecht
205887,26,184,74,England,"ST,LW,RW",Barnsley
190014,30,177,76,France,"RM,ST",Fatih Karag眉mr眉k S.K.
236303,26,183,80,Brazil,"CDM,CM",Gil Vicente FC
142721,37,182,74,Argentina,GK,Club Atl茅tico de San Luis
232207,23,190,88,Serbia,ST,Atl茅tico de Madrid
237647,24,183,74,Australia,"RM,CM,LM",Eintracht Frankfurt
206159,28,176,70,Italy,"RB,RWB,RM",Genoa
246350,21,170,58,France,"CM,CAM,RM",FC Lorient
233550,24,170,65,France,"LM,RM",LA Galaxy
232526,23,188,83,Belgium,"CB,LB",Parma
230478,21,169,62,Brazil,"CAM,CM",Atl茅tico Clube Goianiense
221774,30,191,77,Brazil,ST,Henan Songshan Longmen FC
204366,27,185,87,Netherlands,"ST,LW,LM",Brighton & Hove Albion
191565,31,182,71,Japan,"CF,ST,CAM",Vissel Kobe
251213,27,178,70,Argentina,"CDM,CM",Club Atl茅tico Central C贸rdoba
236621,27,189,76,France,ST,Clermont Foot 63
220493,26,183,70,Italy,"LB,LM",Lecce
215117,31,178,78,Argentina,"CDM,CM",Rosario Central
237132,24,177,70,France,"CAM,RM",FC Sochaux-Montb茅liard
233292,27,182,80,Argentina,CB,Deportivo Toluca
225356,29,168,63,Colombia,"LM,CAM",Santos Laguna
230479,21,174,73,Brazil,"CAM,CF",RB Bragantino
199504,30,172,72,Albania,CDM,FC Basel 1893
243019,22,188,80,Romania,"CDM,CM",Brighton & Hove Albion
217168,27,176,74,Mexico,RB,Club Atlas
233812,23,180,79,Angola,"LB,LM,LWB",1. FSV Mainz 05
207444,28,185,70,Mexico,RM,Atlanta United
204372,29,177,66,Turkey,"RM,LM",Yukatel Kayserispor
200532,31,168,63,Belgium,"LB,LWB,LM",KV Kortrijk
185427,30,192,90,Norway,GK,AFC Bournemouth
233299,24,184,82,Brazil,"ST,CF",Yokohama FC
232787,26,167,69,Brazil,"RM,LM",Nagoya Grampus
191058,34,177,69,Romania,LB,CFR Cluj
242514,29,192,80,Slovakia,GK,Piast Gliwice
226130,24,179,70,France,"CB,LB",SD Huesca
239441,22,183,74,Spain,"RM,LM",RCD Mallorca
201041,30,182,78,France,"LB,LWB",Yukatel Kayserispor
254544,19,185,82,Brazil,"CF,CAM",Borussia Dortmund
236368,23,184,69,Italy,CM,Spezia
230480,21,184,78,Brazil,"CAM,RM",Gr锚mio
252235,22,186,76,Russia,"CDM,CB",FC Lokomotiv Moscow
200779,26,183,78,England,ST,Peterborough United
239306,22,181,71,Belgium,"RB,RM,LB",Royal Antwerp FC
204908,30,170,59,Congo DR,"RW,RM",APOEL Nicosia FC
252523,22,176,65,Senegal,"RM,LM,RW",FC Luzern
178283,33,196,86,Belgium,GK,Antalyaspor
214379,32,181,80,Colombia,ST,Deportivo Cali
224874,31,190,68,Norway,LW,FK Bod酶/Glimt
227689,27,175,75,Sweden,"ST,LM,CAM",KV Mechelen
213097,31,186,80,Brazil,"CDM,CM",APOEL Nicosia FC
211561,32,184,75,Brazil,ST,FC Vizela
247144,25,168,69,Bosnia and Herzegovina,"CAM,CM,RW",KSV Cercle Brugge
242280,21,181,75,Scotland,"CM,CDM",Aberdeen
232296,25,177,73,Morocco,RB,Portimonense SC
230248,21,174,71,Brazil,LB,Palmeiras
211048,28,176,65,Nigeria,ST,Demir Grup Sivasspor
203624,31,182,76,Bosnia and Herzegovina,CB,AEK Athens
191079,29,191,75,England,CB,Birmingham City
234087,21,170,60,England,"LWB,CM",Barnsley
203884,28,184,71,C么te d'Ivoire,CB,Torino F.C.
216428,29,181,71,Georgia,"CAM,LM",APOEL Nicosia FC
250954,21,188,87,United States,"CB,RB",TSG Hoffenheim
222572,23,189,76,Spain,GK,CD Legan茅s
243530,21,183,81,Spain,"CB,RB",KRC Genk
238922,26,186,77,Canada,"CM,CDM",Colorado Rapids
237386,22,177,70,England,"CM,CDM",Leicester City
230474,21,175,70,Brazil,"LW,LM",Bahia
206154,32,176,80,Argentina,"CAM,CM,CDM",Patronato
200778,28,188,78,Republic of Ireland,"RB,RWB",Fulham
188782,33,188,76,England,CB,Reading
200302,29,175,72,Scotland,"CDM,CM",Derby County
194669,28,180,74,Austria,"CM,LM,LWB",SV Sandhausen
257133,22,176,70,Serbia,"RM,LM",FC Luzern
176237,31,183,79,United States,ST,Toronto FC
213613,26,185,80,Sweden,"CM,CAM",FC Utrecht
207725,28,190,83,Netherlands,CB,FC Utrecht
188524,32,192,86,Turkey,GK,陌stanbul Ba艧ak艧ehir FK
253036,19,170,65,France,"RM,CAM,RW",Stade de Reims
244308,24,180,74,Colombia,LB,Junior FC
247124,22,178,64,Ghana,"LB,LWB",FC Girondins de Bordeaux
220245,28,184,76,South Africa,"CDM,CM",Amiens SC
224198,25,175,73,Egypt,"LB,LM",Yeni Malatyaspor
25798,39,189,80,Paraguay,ST,Club Olimpia
115909,40,169,68,Spain,ST,FC Cartagena
240837,26,174,73,Turkey,"CAM,CM",Fenerbah莽e SK
235717,23,178,72,Turkey,"CM,CAM,LM",陌stanbul Ba艧ak艧ehir FK
214031,31,187,87,Colombia,CB,Junior FC
223685,29,185,83,Uruguay,ST,Uni贸n La Calera
212933,32,191,91,Belgium,ST,KAA Gent
138949,38,187,78,Paraguay,CB,Club Olimpia
254660,19,178,72,Germany,"RM,CF",1. FC K枚ln
234180,29,170,73,Peru,"LW,CAM",Club Sporting Cristal
230340,21,174,78,Brazil,LB,Fortaleza
211908,29,187,85,Turkey,GK,Gazi艧ehir Gaziantep F.K.
190915,33,185,83,Poland,ST,F.C. K酶benhavn
248003,28,187,82,Romania,CB,CFR Cluj
160195,21,181,78,Uruguay,ST,Cerro Largo F煤tbol Club
223686,25,188,80,Germany,GK,Willem II
230342,25,178,77,Brazil,LB,Atl茅tico Clube Goianiense
233045,22,185,73,England,ST,KRC Genk
232390,25,176,74,Brazil,"RM,LM,ST",Club Atl茅tico Talleres
18122,40,185,78,France,GK,Stade de Reims
200138,28,193,82,Jamaica,CB,Fulham
182473,32,185,75,China PR,LB,Guangzhou FC
247497,19,190,87,Germany,CB,VfL Bochum 1848
242633,20,178,70,Denmark,"CDM,CM",Br酶ndby IF
237257,24,178,74,United States,"CM,CDM",San Jose Earthquakes
198857,31,193,85,Italy,CB,Empoli
237256,24,183,79,United States,"ST,RM",San Jose Earthquakes
216520,29,176,80,Mexico,"CDM,CM",Club Atl茅tico de San Luis
176071,34,175,68,United States,CDM,Nashville SC
235719,24,174,73,United States,"CAM,CM",Club Atl茅tico Banfield
231111,27,193,88,Germany,CB,1. FSV Mainz 05
229319,25,191,85,Venezuela,ST,Nashville SC
217287,26,187,73,Belgium,"CM,CDM,CAM",KAA Gent
236998,25,183,73,Cameroon,"CM,LM",Middlesbrough
211907,33,176,74,Germany,"CM,CDM",Karlsruher SC
201155,28,175,71,Jamaica,"CAM,CM",Derby County
253378,22,185,77,Portugal,CB,Belenenses SAD
239810,20,179,74,Belgium,"CM,CDM",Standard de Li猫ge
209597,28,191,79,Brazil,CB,Orlando City Soccer Club
203965,27,181,73,Denmark,"LM,LW",Royal Antwerp FC
186556,32,176,75,Brazil,ST,Shakhtar Donetsk
241499,31,185,85,Ecuador,ST,Barcelona Sporting Club
230235,21,172,76,Brazil,"CDM,CM",Associa莽茫o Chapecoense de Futebol
251994,25,175,71,Portugal,"RWB,RB,CB",FC Arouca
213337,26,165,65,Brazil,CM,Al Faisaly
243032,21,180,76,Spain,"ST,LM",Valencia CF
219736,26,195,83,United States,GK,Nottingham Forest
180823,32,183,82,Czech Republic,"RB,CB",FC Viktoria Plze艌
206423,28,185,75,Armenia,CB,C谩diz CF
261206,26,188,76,Ukraine,"CDM,CM",Legia Warszawa
240982,27,174,70,Venezuela,"CDM,CM",D.C. United
239446,24,179,70,Portugal,"RW,LW",FC Pa莽os de Ferreira
208470,30,172,74,Germany,"LB,LWB",SV Darmstadt 98
221629,31,183,73,Netherlands,"RM,LM",Altay SK
224189,28,187,81,France,CB,Queens Park Rangers
163261,36,180,79,Scotland,RB,Burnley
220609,25,175,70,Argentina,"LM,CAM,CM",Real Zaragoza
232898,24,175,67,Japan,"CF,LM,CM",Sanfrecce Hiroshima
224962,26,169,64,Saudi Arabia,RM,Ettifaq FC
223426,30,186,73,Austria,CB,Pogo艅 Szczecin
259265,31,184,77,Morocco,"RW,RM",Al Fateh
192449,30,190,86,Germany,CAM,SC Paderborn 07
233409,23,182,71,Poland,"RB,LB",FC Augsburg
204737,29,166,62,Portugal,"LW,RW",CD Tondela
211903,29,184,82,Kosovo,"LM,ST,LB",Shimizu S-Pulse
231360,25,175,69,Argentina,"CM,CDM",San Lorenzo de Almagro
231104,26,187,80,Brazil,"CB,LB",FC Midtjylland
242879,19,190,79,Belgium,GK,KRC Genk
230335,21,176,69,Brazil,LB,Fluminense
226495,26,180,77,Brazil,"ST,LW",Philadelphia Union
214463,34,172,70,Colombia,ST,Club Atl茅tico Col贸n
211559,29,177,72,Portugal,"CAM,CM",Al Hazem
202087,27,181,81,Germany,CDM,1. FC N眉rnberg
243558,26,177,72,Spain,"CDM,CM",Rayo Vallecano
224146,30,179,70,Spain,"CF,CAM,ST",Jagiellonia Bia艂ystok
199570,31,168,67,Mexico,RB,Club Deportivo Guadalajara
253073,24,193,75,Kenya,CB,KAA Gent
244625,23,176,72,Spain,"RWB,RB,RM",Huddersfield Town
232081,26,175,70,Canada,"RB,LB,RM",Toronto FC
225681,28,183,69,Ecuador,CB,Barcelona Sporting Club
211857,26,187,80,Spain,"LB,CB",CD Tenerife
208017,32,190,90,Croatia,ST,Al Fateh
244112,25,179,73,Germany,"CAM,ST,RM",FC St. Pauli
235152,21,174,68,Netherlands,"LM,CAM,RM",Fenerbah莽e SK
230800,24,182,76,Albania,ST,Spezia
222352,24,183,78,Switzerland,ST,Celtic
190607,33,166,66,Colombia,"CAM,LW,LM",Houston Dynamo
216463,25,176,72,Morocco,"CM,LM,RM",AJ Auxerre
193422,29,185,72,Norway,ST,Gazi艧ehir Gaziantep F.K.
214158,29,178,73,Colombia,CDM,San Lorenzo de Almagro
212626,26,194,84,Germany,ST,Hertha BSC
225682,28,170,83,Ecuador,"LB,RB",Barcelona Sporting Club
236696,24,175,62,Greece,"RW,LW,RM",Panathinaikos FC
207507,28,188,80,Nigeria,ST,Demir Grup Sivasspor
242069,24,169,62,Ecuador,"CM,CDM",Tigres U.A.N.L.
235413,21,193,78,Poland,GK,AS Monaco
201877,26,172,70,Norway,"CAM,CM",1. FC N眉rnberg
255380,23,173,76,C么te d'Ivoire,CDM,Celtic
245396,21,182,75,Ukraine,ST,Dynamo Kyiv
201876,27,188,75,Norway,"ST,LM",Molde FK
199572,35,177,74,Romania,"CAM,RW,CM",CFR Cluj
240787,21,177,68,C么te d'Ivoire,"CAM,CM",U.S. Sassuolo Calcio
239763,22,174,66,Kosovo,"RM,LM",FC Basel 1893
231571,26,178,75,Colombia,"RM,LM,CM",Am茅rica de Cali
230291,29,182,71,Brazil,"ST,RW",RB Bragantino
229011,25,185,77,France,"CDM,CM",FC Metz
221587,28,178,72,England,"RM,LM,CAM",Nottingham Forest
237440,22,185,75,Belgium,CB,RSC Anderlecht
208019,27,181,74,France,CB,Stade Brestois 29
192397,31,186,83,Brazil,GK,Reading
235405,22,188,74,Republic of Ireland,"CB,RB",West Bromwich Albion
215181,29,178,71,Argentina,"RB,RWB",San Lorenzo de Almagro
229260,27,180,77,Switzerland,LM,FC Sion
203910,29,172,69,France,"RM,RW",Fulham
252293,21,184,75,Germany,"LM,LWB",AS Monaco
190084,30,191,86,Greece,"CM,CAM,CDM",Al Fayha
164484,34,192,94,Sweden,GK,Malm枚 FF
239491,25,176,72,Argentina,"RM,RW",Club Atl茅tico Banfield
230019,27,167,67,Congo DR,LB,Clermont Foot 63
214659,27,186,80,Argentina,CB,Club Universidad Nacional
212099,25,174,70,Norway,"CM,CDM",Vitesse
188802,33,180,74,Germany,LB,Borussia Dortmund
230786,22,186,73,Spain,"CDM,CM",Levante Uni贸n Deportiva
177537,35,181,77,Argentina,"LM,LW,RM",Platense
240257,26,174,78,Mali,"RB,RWB",Dijon FCO
169345,34,179,73,Austria,"LB,LM,CB",FK Austria Wien
219777,29,189,80,Spain,"CB,LB",Getafe CF
143745,34,177,76,Turkey,"LM,RM,CM",Galatasaray SK
230278,29,175,69,Brazil,"CAM,ST,RM",Fluminense
178566,34,182,78,Argentina,GK,Boca Juniors
223879,31,185,84,Argentina,ST,Club Bol铆var
221323,23,186,78,Cameroon,CB,FC Red Bull Salzburg
204684,29,187,81,Netherlands,"LM,ST",Fortuna Sittard
200588,31,186,77,Korea Republic,CB,Jeonbuk Hyundai Motors
200332,28,197,95,Czech Republic,GK,FC Augsburg
182411,34,179,70,China PR,"LM,LW,RW",Shanghai Shenhua FC
246667,23,190,85,Argentina,CB,Racing Club
178571,40,185,78,Brazil,GK,Boavista FC
3467,38,186,78,Brazil,ST,SD Ponferradina
234376,25,178,74,Brazil,"LW,RW",G枚ztepe SK
252042,19,182,70,Brazil,ST,Watford
171146,35,191,88,Algeria,GK,Ettifaq FC
199562,30,180,75,Spain,"CB,CDM,CM",Sporting Kansas City
234889,23,183,78,Finland,"CAM,RM,LM",FC Augsburg
230281,29,176,75,Brazil,"CAM,CM",RB Bragantino
202889,27,186,89,Turkey,"CB,CDM",Galatasaray SK
236695,24,182,76,Spain,"CM,CDM,CB",M谩laga CF
184472,33,180,78,Sweden,"LB,CB",Malm枚 FF
242534,21,175,68,Venezuela,"CDM,CM",New York Red Bulls
199776,30,186,78,Italy,CB,AC Monza
231007,27,184,79,Croatia,"CM,CDM,CAM",Dinamo Zagreb
236382,29,181,80,Uruguay,"LB,LM",F煤tbol Club Ju谩rez
200798,34,190,86,Portugal,GK,Aytemiz Alanyaspor
234333,22,182,78,France,"LM,ST",Hertha BSC
