ID,FullName,ValueEUR,WageEUR,ClubPosition,ClubNumber,NationalTeam,PreferredFoot,IntReputation,AttackingWorkRate,DefensiveWorkRate
230263,Adeilson Daniel Gesser Esser,1600000,9000,SUB,10,Not in team,Left,1,Medium,Medium
213839,Baptiste Guillaume,2100000,5000,ST,18,Not in team,Right,1,High,Medium
247671,Bandar Al Ahbabi,1400000,700,RM,11,Not in team,Right,1,High,Low
178319,Wout Brama,550000,6000,CM,6,Not in team,Right,1,Low,High
228761,Óscar Estupiñán,3200000,6000,ST,19,Not in team,Left,1,Medium,Medium
212121,Jordi Vanlerberghe,2200000,8000,CB,30,Not in team,Right,1,Medium,Medium
203929,Jón Guðni Fjóluson,1000000,4000,CB,23,Iceland,Left,1,Medium,Medium
202905,Christoffer Nyman,1600000,5000,ST,5,Not in team,Right,1,High,High
230296,Cristian Enzo Lodeira Araujo,1600000,15000,ST,27,Not in team,Right,1,Medium,Medium
251287,Fabian Nürnberger,3600000,6000,SUB,15,Not in team,Left,1,High,Medium
205463,Marco Thiede,1400000,9000,RB,21,Not in team,Right,1,Medium,Medium
198039,Mark Gillespie,1300000,16000,RES,29,Not in team,Right,1,Medium,Medium
186518,Pablo Zeballos,650000,500,SUB,10,Not in team,Right,1,High,Low
243350,Felix Agu,3400000,5000,SUB,27,Not in team,Right,1,High,Medium
165526,Gabriel Paletta,425000,2000,CB,29,Not in team,Right,3,Low,High
208534,Alfie Mawson,1700000,26000,SUB,26,Not in team,Right,1,Medium,High
228245,Marvin Wanitzek,1600000,10000,CM,10,Not in team,Right,1,Medium,Medium
246164,Lautaro Valenti,2200000,13000,SUB,30,Not in team,Left,1,High,Medium
245652,Makhtar Gueye,2400000,7000,ST,9,Not in team,Right,1,High,Low
230292,Elton Matheus Bessa Acuna,1800000,9000,SUB,11,Not in team,Left,1,High,Low
220820,Mory Diaw,1400000,7000,GK,40,Not in team,Right,1,Medium,Medium
240019,Nikolai Baden Frederiksen,3600000,8000,ST,11,Not in team,Left,1,Medium,Medium
221331,Luca Mazzitelli,2300000,3000,SUB,4,Not in team,Right,1,Medium,Medium
226706,Felipe Augusto Rodrigues Pires,1900000,8000,LM,10,Not in team,Right,1,High,Medium
247185,Ante Palaversa,3600000,37000,CDM,8,Not in team,Right,1,High,High
232593,Musashi Suzuki,1700000,8000,SUB,10,Not in team,Right,1,Medium,Medium
225169,Tony Mauricio,1800000,5000,RM,7,Not in team,Left,1,High,Medium
223633,Leart Paqarada,1900000,10000,LB,23,Not in team,Left,1,High,Medium
212625,David Kinsombi,2000000,8000,CM,6,Not in team,Right,1,High,High
210833,Riccardo Improta,1700000,10000,LM,16,Not in team,Right,1,High,High
197777,Jacopo Sala,1400000,10000,SUB,7,Not in team,Right,1,High,Medium
246928,Iván Martín Núñez,3600000,14000,SUB,19,Not in team,Left,1,High,Low
237712,Valentin Castellanos,3600000,5000,ST,11,Not in team,Right,1,Medium,Low
234905,Dante Vanzeir,2400000,9000,ST,13,Not in team,Right,1,Medium,Medium
246169,Roberto López Alcaide,3600000,3000,CM,10,Not in team,Left,1,Medium,Medium
198554,Anthony Ujah,1600000,18000,RES,11,Not in team,Right,2,Medium,Medium
193182,Wes Foderingham,1100000,12000,SUB,18,Not in team,Left,1,Medium,Medium
212129,Borja López Menéndez,1800000,6000,SUB,5,Not in team,Left,1,Medium,High
198817,Romain Amalfitano,1300000,10000,RF,23,Not in team,Right,1,Medium,High
251511,Moustapha Zeghba,1200000,9000,GK,30,Not in team,Left,1,Medium,Medium
241568,Cristian Ferreira,3600000,6000,CAM,16,Not in team,Right,1,Medium,Low
172960,Lewis Grabban,1000000,28000,ST,7,Not in team,Right,1,Medium,Low
220064,Clifford Aboagye,2100000,12000,SUB,8,Not in team,Right,1,Medium,Medium
214944,Gerard Gumbau Garriga,2100000,10000,RES,2,Not in team,Left,1,Medium,Medium
201888,Veton Berisha,1900000,4000,ST,14,Not in team,Right,1,High,Medium
246431,Riccardo Sottil,3900000,24000,RW,33,Not in team,Right,1,Medium,Low
244895,Alhassan Yusuf,3600000,8000,SUB,8,Not in team,Right,1,Medium,High
242079,Kristijan Bistrović,3300000,17000,CM,25,Not in team,Right,1,Medium,Medium
240031,Eldar Ćivić,2100000,550,LB,17,Not in team,Left,1,High,Medium
204447,Fabio Lucioni,750000,3000,CB,5,Not in team,Right,1,Low,High
232350,Josip Posavec,2000000,500,SUB,70,Not in team,Right,1,Medium,Medium
209818,Joshua Brenet,1500000,16000,RES,2,Not in team,Right,1,High,Medium
232094,Jarosław Niezgoda,2100000,6000,RES,11,Not in team,Right,1,Medium,Medium
205214,Zlatko Tripić,1600000,4000,LW,77,Not in team,Right,1,High,Medium
236189,Túlio Sebastião Sandoiro Baumer,1800000,10000,ST,78,Not in team,Right,1,Medium,Medium
233884,Charles Pickel,2300000,5000,CDM,95,Not in team,Right,1,Medium,High
216476,Anderson Plata,1500000,1000,SUB,11,Not in team,Right,1,High,Medium
215708,Adrien Monfray,1300000,4000,CB,5,Not in team,Right,1,Medium,High
237211,Yuri Oliveira Ribeiro,2200000,5000,SUB,5,Not in team,Left,1,High,Medium
230299,Douglas Arthur Silbeira Martins,1800000,15000,SUB,7,Not in team,Right,1,Medium,Medium
53914,Phil Jagielka,275000,6000,CB,6,Not in team,Right,2,Medium,Medium
241050,Alexander Meyer,1100000,5000,GK,1,Not in team,Right,1,Medium,Medium
240282,Aleš Matějů,0,0,,,Czech Republic,Right,1,High,Medium
220314,Ofir Marciano,850000,5000,SUB,21,Not in team,Right,1,Medium,Medium
216730,Stian Rode Gregersen,2100000,13000,CB,2,Not in team,Right,1,Medium,High
213136,Steeven Willems,1300000,8000,RES,23,Not in team,Left,1,Low,Medium
240783,Tyrese Campbell,3900000,13000,SUB,10,Not in team,Left,1,High,Medium
194149,Fredrik Ulvestad,1600000,11000,SUB,23,Not in team,Right,1,High,Medium
240271,Dimitris Limnios,2500000,14000,LW,18,Not in team,Right,1,High,Low
252037,Fábio Daniel Soares Silva,3700000,16000,SUB,17,Not in team,Right,1,Medium,High
246405,Bryan Angulo,2200000,31000,SUB,17,Not in team,Right,1,High,Low
219525,Ezequiel Cerutti,1600000,9000,RW,7,Not in team,Right,1,Medium,Medium
242052,Jesús Medina,2500000,5000,CAM,19,Not in team,Left,1,High,Medium
236164,Martin Victor Cordeia Damasco,1800000,14000,SUB,26,Not in team,Right,1,Medium,Medium
214660,Lucas Rodríguez,1500000,8000,SUB,5,Not in team,Left,1,High,High
214404,Valber Huerta,1700000,7000,SUB,5,Not in team,Left,1,Low,High
246403,Beder Caicedo,1400000,650,CB,15,Not in team,Left,1,High,Medium
239747,Sergio Córdova,3200000,13000,SUB,9,Not in team,Right,1,Medium,Medium
230531,Saberto Josué Botelho Rios,1700000,6000,SUB,18,Not in team,Right,1,Medium,Medium
229251,Vasile Mogoș,1400000,7000,RM,32,Not in team,Right,1,Medium,High
150659,Vincent Demarconnay,180000,2000,GK,1,Not in team,Right,1,Medium,Medium
215391,Ibrahima Seck,1100000,8000,SUB,21,Not in team,Left,1,Medium,High
193631,Christian Groß,1000000,7000,CDM,36,Not in team,Right,1,Medium,Medium
216416,Jan Gyamerah,1800000,8000,RB,2,Not in team,Right,1,Medium,Medium
234848,George Cox,3000000,6000,LB,35,Not in team,Left,1,High,Medium
239200,Tibor Halilović,2100000,6000,CAM,10,Not in team,Right,1,High,High
192608,Maxime Barthelmé,1300000,6000,LM,28,Not in team,Left,1,Medium,High
184417,Sergio Tejera Rodríguez,1100000,5000,CDM,23,Not in team,Left,1,High,High
252001,Jonathan Panzo,2900000,2000,SUB,4,Not in team,Left,1,Low,High
186977,Omar Merlo,425000,500,CB,5,Not in team,Right,1,Medium,High
259681,Rodrigo Sánchez Rodríguez,3900000,9000,RES,28,Not in team,Left,1,High,Medium
214882,Jakub Czerwiński,1300000,6000,RES,4,Not in team,Right,1,Medium,High
222562,Rúnar Alex Rúnarsson,1700000,27000,SUB,13,Iceland,Right,1,Medium,Medium
223843,Damián Frascarelli,180000,500,GK,1,Not in team,Right,1,Medium,Medium
230243,Breno Evandro Bemposta Dimas,1600000,7000,SUB,25,Not in team,Right,1,Medium,Medium
253283,Facundo Pellistri,4099999,27000,SUB,18,Not in team,Right,1,High,Medium
206436,Yassine Benzia,1900000,4000,SUB,10,Not in team,Right,2,Medium,Medium
161636,Néstor Ortigoza,500000,6000,CM,20,Not in team,Right,1,Medium,Medium
202886,Benjamin Siegrist,1200000,4000,SUB,1,Not in team,Right,1,Medium,Medium
214918,Matías Mier,1500000,8000,LM,24,Not in team,Left,1,High,Medium
234630,Johan Moreno,1500000,500,CM,11,Not in team,Right,1,High,Low
246666,Noah Katterbach,3700000,10000,SUB,3,Not in team,Left,1,Medium,Medium
236175,Marlion Rômulo Rolim Nascimento,1600000,10000,SUB,18,Not in team,Right,1,Medium,Medium
214415,Eder Chaux,1300000,2000,RES,12,Not in team,Right,1,Medium,Medium
212879,Sven Michel,1600000,11000,ST,11,Not in team,Left,1,High,Medium
204687,Paweł Olkowski,1200000,8000,RES,16,Not in team,Right,1,Medium,Medium
264335,Daniel Samek,3100000,500,CDM,13,Not in team,Right,1,Medium,Medium
208014,Matty Pearson,1600000,6000,CB,4,Not in team,Right,1,Medium,Medium
242573,Déiber Caicedo,3600000,4000,LW,7,Not in team,Right,1,High,Medium
237453,Ado Onaiwu,2200000,5000,LW,7,Not in team,Right,1,High,Low
184716,Joe Allen,1300000,16000,SUB,4,Wales,Right,1,High,High
246155,Sam McCallum,3300000,12000,LWB,16,Not in team,Left,1,Medium,High
211339,Rudy Cardozo,1300000,650,LM,20,Not in team,Left,1,Medium,Medium
253322,Leonel Quiñonez,1400000,700,SUB,6,Not in team,Left,1,High,Medium
251530,Nuno Albertino Varela Tavares,3400000,24000,SUB,20,Not in team,Left,1,High,Medium
227978,Marvin Mehlem,2500000,8000,SUB,6,Not in team,Right,1,Medium,Medium
242054,Igor Silva de Almeida,2200000,9000,RWB,2,Not in team,Right,1,High,Medium
253321,Moisés Corozo,1500000,700,SUB,24,Not in team,Right,1,High,Medium
183177,Lucas Barrios,550000,7000,SUB,8,Not in team,Right,3,High,Low
172425,Souleymane Bamba,275000,10000,SUB,22,Not in team,Right,1,Medium,Medium
233097,Rick van Drongelen,3000000,13000,SUB,4,Not in team,Left,1,Low,Medium
225673,Kasim Adams Nuhu,1800000,16000,SUB,15,Not in team,Right,1,High,Medium
212104,Jaime Gómez,1500000,6000,RES,5,Not in team,Right,1,Medium,Medium
200840,Curtis Nelson,1600000,18000,CB,16,Not in team,Right,1,Medium,Medium
191111,Emil Salomonsson,1100000,3000,RB,3,Not in team,Right,1,High,Low
173703,Rhys Williams,1000000,6000,CB,4,Not in team,Right,1,Medium,Medium
229255,Charles Marcelo da Silva,1600000,3000,GK,87,Not in team,Right,1,Medium,Medium
193414,Nicolás Colazo,1500000,10000,SUB,18,Not in team,Left,1,Medium,Medium
245894,Roberto González Bayón,3800000,9000,RES,27,Not in team,Left,1,High,Medium
178310,Simone Iacoponi,525000,15000,SUB,2,Not in team,Right,1,Low,High
223905,Perry Ng,2100000,16000,RWB,38,Not in team,Right,1,Medium,Medium
164769,Steven Fletcher,775000,17000,SUB,9,Not in team,Left,1,High,Medium
215970,Boli Bolingoli,1800000,24000,SUB,23,Not in team,Left,1,High,Medium
239778,Jakub Moder,3700000,22000,SUB,15,Poland,Right,1,High,Medium
162221,Faris Haroun,450000,8000,SUB,38,Not in team,Right,1,High,High
215213,Axel Werner,2000000,8000,SUB,25,Not in team,Right,1,Medium,Medium
188844,Marc Valiente Hernández,525000,6000,CB,4,Not in team,Right,1,Medium,Medium
246444,Tomoki Iwata,2200000,6000,CB,24,Not in team,Right,1,High,Medium
222636,Grejohn Kyei,2100000,11000,ST,25,Not in team,Right,1,Medium,Low
247723,Dmitriy Rybchinskiy,3600000,21000,LM,94,Not in team,Right,1,Medium,Medium
170923,Andrey Eschenko,350000,18000,SUB,38,Not in team,Right,1,High,Medium
235947,Juan Brunetta,2400000,15000,LW,8,Not in team,Right,1,Medium,Medium
232875,Daigo Nishi,825000,7000,SUB,8,Not in team,Right,1,High,Medium
220075,Mohamed Kanno,1900000,20000,SUB,28,Not in team,Right,1,High,Medium
233642,Aïssa Laïdouni,2200000,500,SUB,93,Not in team,Right,1,Medium,Medium
222634,Isaac Success,2400000,10000,RES,14,Not in team,Right,1,Medium,Medium
233897,Mamadou Fall,1600000,9000,SUB,27,Not in team,Right,1,High,Medium
246696,Gustavo Velázquez,1300000,6000,CB,25,Not in team,Right,1,Medium,High
231848,Quentin Boisgard,2500000,9000,SUB,11,Not in team,Right,1,Medium,Medium
199848,Pedro Manuel da Silva Moreira,1100000,5000,CDM,20,Not in team,Right,1,Medium,Medium
205735,Manuel Pucciarelli,1600000,8000,SUB,14,Not in team,Right,2,High,Medium
244390,Marius Bülter,1600000,9000,ST,11,Not in team,Right,1,High,Medium
204966,Adrián Ortolá Vaño,1500000,6000,SUB,13,Not in team,Left,1,Medium,Medium
244389,Fernando Dos Santos Pedro,3600000,550,SUB,99,Not in team,Right,1,High,Medium
237477,Marcus Tavernier,3600000,14000,RM,7,Not in team,Left,1,High,Medium
204709,Diego Rubio,1600000,6000,ST,11,Not in team,Right,1,High,Medium
247972,Darius Olaru,3200000,9000,CAM,27,Romania,Right,1,High,Low
242084,Carlos Miguel Coronel,1900000,9000,GK,13,Not in team,Right,1,Medium,Medium
225956,Babajide David Akintola,2100000,11000,SUB,11,Not in team,Right,1,High,Medium
222116,David Ramírez,1900000,12000,SUB,28,Not in team,Right,1,High,High
234476,Andreas Albers,1300000,8000,ST,19,Not in team,Right,1,Medium,Medium
239340,Julian Chabot,2300000,9000,SUB,4,Not in team,Left,1,Medium,Medium
244204,Nikola Katić,2300000,500,CB,2,Not in team,Right,1,Medium,Medium
240045,Ivan Ljubić,2400000,11000,SUB,30,Not in team,Right,1,Medium,Medium
189357,Cristopher Toselli,525000,2000,GK,1,Not in team,Right,1,Medium,Medium
205998,André Poko,1500000,8000,SUB,17,Not in team,Right,1,High,High
242865,Ismael Govea,3000000,10000,SUB,3,Not in team,Right,1,Medium,Medium
241588,Antonio Moya Vega,3500000,11000,SUB,15,Not in team,Right,1,Medium,Medium
238516,Leo Østigård,3300000,18000,CB,19,Not in team,Right,1,Medium,High
232884,Shoma Doi,1600000,7000,SUB,8,Not in team,Right,1,High,Medium
202676,Adam Taggart,1600000,6000,ST,9,Australia,Right,1,High,Medium
198836,Vincent Pajot,1500000,11000,SUB,14,Not in team,Right,1,Medium,Medium
253619,Martin Távara,3600000,600,SUB,25,Not in team,Left,1,High,Medium
232883,Gaku Shibasaki,1600000,8000,SUB,8,Not in team,Right,1,High,Medium
225203,Liam Kelly,1900000,3000,GK,1,Scotland,Right,1,Medium,Medium
199347,Timo Beermann,1300000,3000,SUB,33,Not in team,Left,1,Low,High
221618,Lys Mousset,2200000,17000,RES,11,Not in team,Right,1,Medium,Medium
142258,Sammy Bossut,180000,4000,SUB,1,Not in team,Right,1,Medium,Medium
193201,Ömer Bayram,1400000,26000,SUB,19,Not in team,Left,1,High,High
255409,Róbert Boženík,3300000,5000,RES,32,Not in team,Right,1,High,Medium
167601,Kirill Nababkin,525000,20000,SUB,14,Not in team,Right,2,Medium,High
214190,Leandro Castellanos,180000,1000,GK,22,Not in team,Right,1,Medium,Medium
163761,Curtis Davies,275000,6000,CB,33,Not in team,Right,2,Medium,High
208817,José Andrés Rodriguez Gaitán,1100000,5000,CDM,17,Not in team,Left,1,Medium,Medium
143025,Emiliano Papa,350000,4000,LB,3,Not in team,Left,1,Medium,Medium
209840,Julian Jeanvier,1400000,23000,RES,23,Not in team,Right,1,Medium,Medium
241071,Moreto Moro Cassamá,3300000,11000,CM,23,Not in team,Right,1,Medium,Medium
233647,Hueglo dos Santos Neris,1300000,12000,CB,27,Not in team,Right,1,Low,High
225455,Víctor Dávila,3200000,10000,SUB,7,Not in team,Left,1,High,Low
225199,Vincent Koziello,2300000,7000,SUB,26,Not in team,Right,1,Medium,High
219823,Gonzalo Mastriani,1600000,850,ST,9,Not in team,Left,1,Medium,Medium
258478,Baktiyar Zaynutdinov,2500000,19000,SUB,19,Not in team,Left,1,High,Medium
254894,Leonardo Lopes de Souza,2400000,8000,ST,45,Not in team,Right,1,High,Medium
235950,Facundo Barceló,1600000,750,SUB,22,Not in team,Right,1,Medium,Medium
228782,João Pedro da Costa Gamboa,2100000,4000,CM,21,Not in team,Right,1,Medium,Medium
155885,Aiden McGeady,650000,6000,LM,28,Not in team,Right,2,High,Medium
244205,Maximiliano Salas,2400000,8000,RM,10,Not in team,Left,1,Medium,Medium
210926,Abdullah Ateef,1400000,19000,SUB,8,Not in team,Right,1,Low,Medium
198394,Alexander Kačaniklić,1600000,700,RES,7,Not in team,Left,1,Low,Low
189430,Simone Colombi,1100000,13000,SUB,34,Not in team,Right,1,Medium,Medium
152567,Alexander Tettey,450000,3000,CM,6,Not in team,Right,1,Low,High
232183,Collins Fai,1400000,9000,SUB,21,Not in team,Right,1,High,High
233207,Sei Muroya,1700000,14000,SUB,21,Not in team,Right,1,High,High
246263,Marcelo Weigandt,3400000,6000,SUB,4,Not in team,Right,1,High,Medium
257271,Lucas Gourna,3400000,700,SUB,6,Not in team,Right,1,Medium,High
239096,Atakan Karazor,1900000,12000,SUB,16,Not in team,Right,1,Medium,Medium
199417,Harun Tekin,800000,7000,SUB,23,Not in team,Right,1,Medium,Medium
214777,Leandro Díaz,1600000,8000,SUB,9,Not in team,Right,1,Medium,Medium
221433,Omar Govea,2200000,8000,SUB,10,Not in team,Right,1,Medium,High
225785,Chris Willock,3200000,10000,ST,21,Not in team,Right,1,Medium,Medium
232185,Callum Brittain,2400000,18000,RWB,7,Not in team,Right,1,High,Medium
195065,Geoffry Hairemans,1600000,9000,SUB,7,Not in team,Left,1,High,Medium
205818,Ryan Woods,1700000,12000,CM,6,Not in team,Right,1,Low,High
242934,Brandon Petersen,1600000,500,SUB,16,Not in team,Right,1,Medium,Medium
217082,Wilker Ángel,1600000,8000,CB,40,Not in team,Right,1,Medium,High
230394,Nuno Jorgino Moldeiro Vaz,1800000,15000,SUB,27,Not in team,Left,1,Medium,Medium
233978,Victor Marlon Bereitta Cortejo,1600000,16000,SUB,2,Not in team,Left,1,Medium,Medium
254714,Juan Espínola,1700000,5000,GK,12,Not in team,Right,1,Medium,Medium
200443,Barry Douglas,1200000,6000,SUB,3,Not in team,Left,1,Medium,Medium
235515,Benito Ramírez del Toro,1900000,6000,LB,11,Not in team,Left,1,Medium,Medium
219812,Patrick Ciurria,2000000,4000,SUB,84,Not in team,Left,1,High,Low
256675,Omar Marmoush,3600000,27000,ST,17,Not in team,Right,1,High,Low
182435,Mitchell Langerak,800000,3000,GK,1,Not in team,Right,2,Medium,Medium
246947,Paul Akouokou,3300000,10000,RES,4,Not in team,Right,1,Medium,Medium
142499,Aitor Sanz Martín,325000,4000,CDM,16,Not in team,Right,1,Medium,High
247458,Alejandro Sola López-Ocaña,2600000,4000,SUB,2,Not in team,Right,1,Medium,Medium
246690,Adam Bareiro,2400000,23000,ST,9,Not in team,Right,1,High,Low
246006,Cameron Devlin,3000000,4000,SUB,14,Not in team,Right,1,High,High
248053,Santiago Arzamendia,3400000,12000,SUB,19,Not in team,Left,1,High,Medium
230382,Milton Boas Menceiros Cunha,1300000,8000,CB,2,Not in team,Right,1,Medium,Medium
212466,Carlos Cisneros,1700000,24000,SUB,33,Not in team,Right,1,High,Medium
225775,Marc Bola,2400000,13000,LB,27,Not in team,Left,1,High,Medium
228591,Carlens Arcus,2200000,4000,SUB,2,Not in team,Right,1,Medium,Medium
230383,Arturo Jonaldo Pombal de Faria,1500000,12000,CB,5,Not in team,Right,1,Medium,High
241135,Jamilu Collins,1600000,9000,LB,29,Not in team,Left,1,High,Medium
245999,Víctor Mollejo Carpintero,3500000,18000,SUB,28,Not in team,Left,1,High,High
246255,Daniil Kulikov,3300000,19000,CM,69,Not in team,Right,1,Medium,Medium
247279,Lyndon Dykes,2200000,11000,ST,9,Scotland,Right,1,High,Medium
228080,Felix Passlack,2400000,22000,RES,30,Not in team,Right,1,High,High
242160,Marius Lode,1600000,3000,CB,2,Not in team,Right,1,Medium,Medium
179696,Emiliano Insúa,1100000,7000,CB,26,Not in team,Left,2,High,Low
200689,Ryan Leonard,1400000,9000,SUB,18,Not in team,Right,1,High,High
236529,Steven Alzate,3600000,24000,SUB,17,Not in team,Right,1,Medium,Medium
251377,Rodrigo Zalazar,3600000,11000,CM,10,Not in team,Right,1,High,High
213490,Izzy Brown,2400000,16000,SUB,20,Not in team,Right,1,Medium,Low
164853,Adam Federici,180000,2000,GK,1,Not in team,Right,1,Medium,Medium
236530,Lewis O'Brien,3600000,6000,CM,8,Not in team,Left,1,High,High
237554,Merveille Bokadi,2100000,8000,RES,20,Not in team,Right,1,Medium,Medium
178418,Federico Peluso,275000,11000,SUB,13,Not in team,Left,2,Medium,Medium
252146,Enric Franquesa Dolz,3000000,11000,RES,3,Not in team,Left,1,Medium,Medium
225779,Ben Sheaf,3300000,10000,CM,14,Not in team,Right,1,Medium,High
230387,Heitor Edvaldo Zanon Barros,1500000,7000,CB,17,Not in team,Left,1,Medium,Medium
241651,Viktor Gyökeres,3200000,12000,ST,17,Not in team,Right,1,High,Medium
246771,Manuel Castro,1900000,8000,RM,17,Not in team,Right,1,High,Medium
193267,Fabio Pisacane,425000,2000,SUB,4,Not in team,Right,1,Medium,High
205556,Luka Krajnc,1600000,14000,SUB,23,Not in team,Left,1,Medium,Medium
148212,Artem Rebrov,180000,13000,SUB,32,Not in team,Right,1,Medium,Medium
163828,Adam Le Fondre,775000,7000,ST,14,Not in team,Right,1,High,Low
234740,Mo El Hankouri,2500000,6000,RB,11,Not in team,Right,1,High,Medium
237156,Moussa Wagué,3400000,44000,SUB,40,Not in team,Right,1,Medium,Medium
242336,Álvaro Aguado Méndez,2300000,7000,SUB,16,Not in team,Right,1,High,Medium
235123,Andrés Iniestra,2300000,8000,SUB,6,Not in team,Right,1,Medium,Medium
