ID,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
205601,68,72,71,71,71,72,72,72,66,72,57,52,57,54,44,54,19
239136,57,60,58,58,58,60,62,65,65,65,72,72,72,73,74,73,19
230176,31,29,31,31,31,29,33,32,32,32,28,28,28,28,27,28,72
219680,51,48,47,47,47,48,51,52,58,52,65,70,65,66,74,66,20
233250,74,70,70,70,70,70,71,72,68,72,60,59,60,58,56,58,17
234015,69,71,71,71,71,71,72,72,70,72,57,55,57,53,44,53,20
232477,67,70,68,68,68,70,70,73,70,73,73,70,73,72,67,72,19
251675,70,69,70,70,70,69,73,72,74,72,72,74,72,71,72,71,19
172316,71,67,67,67,67,67,69,69,69,69,71,71,71,72,72,72,19
189468,69,70,69,69,69,70,72,72,70,72,68,67,68,66,64,66,18
230429,55,57,57,57,57,57,63,62,68,62,69,72,69,69,72,69,21
230685,72,71,72,72,72,71,72,72,72,72,66,66,66,64,60,64,19
186140,72,70,71,71,71,70,70,69,61,69,53,48,53,49,45,49,19
239645,61,56,57,57,57,56,59,59,63,59,65,70,65,66,73,66,18
204830,70,72,71,71,71,72,72,72,66,72,58,54,58,55,47,55,16
214302,70,69,69,69,69,69,72,72,74,72,72,73,72,72,71,72,19
216351,70,69,69,69,69,69,72,72,72,72,72,72,72,71,70,71,20
219167,66,60,63,63,63,60,65,64,70,64,69,72,69,69,72,69,20
229148,67,69,67,67,67,69,69,71,69,71,71,70,71,71,69,71,17
236316,63,64,63,63,63,64,65,67,66,67,71,70,71,71,71,71,21
198429,71,70,71,71,71,70,71,71,66,71,58,57,58,56,54,56,18
207645,67,71,69,69,69,71,70,71,65,71,60,55,60,58,48,58,19
245021,61,56,59,59,59,56,62,60,67,60,66,72,66,66,73,66,18
215070,52,47,48,48,48,47,51,51,57,51,64,68,64,66,72,66,18
220702,64,64,63,63,63,64,65,67,68,67,73,72,73,73,73,73,18
221982,66,72,70,70,70,72,74,72,66,72,53,49,53,48,38,48,17
229150,62,61,61,61,61,61,65,65,69,65,70,73,70,71,73,71,20
236830,66,68,68,68,68,68,72,72,73,72,70,72,70,68,67,68,19
258846,73,66,69,69,69,66,69,67,64,67,53,52,53,51,49,51,20
237055,72,71,71,71,71,71,70,72,62,72,51,45,51,47,38,47,17
194334,57,54,56,56,56,54,58,58,61,58,63,68,63,65,71,65,18
209695,70,70,70,70,70,70,72,72,72,72,66,67,66,64,61,64,17
240671,56,53,54,54,54,53,56,57,59,57,66,68,66,68,73,68,18
208160,71,70,71,71,71,70,71,71,70,71,61,60,61,58,54,58,18
262908,53,47,48,48,48,47,50,51,53,51,63,65,63,65,73,65,17
236287,72,66,69,69,69,66,69,67,63,67,51,51,51,49,49,49,19
231423,67,68,67,67,67,68,69,71,70,71,73,70,73,71,68,71,19
182270,31,26,26,26,26,26,27,28,25,28,28,28,28,28,31,28,71
190461,71,71,71,71,71,71,71,71,65,71,59,57,59,57,55,57,22
251901,59,55,58,58,58,55,62,60,67,60,65,72,65,66,73,66,19
220925,68,70,69,69,69,70,72,72,72,72,72,71,72,71,66,71,19
182043,28,26,29,29,29,26,33,31,36,31,29,34,29,29,28,29,71
216860,67,71,69,69,69,71,71,71,63,71,54,49,54,50,40,50,19
213777,70,69,70,70,70,69,72,72,73,72,71,70,71,69,66,69,19
251673,26,20,22,22,22,20,24,23,24,23,21,24,21,20,24,20,71
176920,57,54,54,54,54,54,57,58,61,58,66,69,66,68,71,68,21
188154,68,71,70,70,70,71,71,71,71,71,68,67,68,65,61,65,19
229654,63,69,66,66,66,69,68,71,66,71,70,65,70,68,63,68,16
183573,63,61,61,61,61,61,64,64,67,64,71,71,71,71,71,71,19
240661,66,70,69,69,69,70,73,72,69,72,58,56,58,55,46,55,18
223765,61,61,60,60,60,61,62,64,65,64,70,70,70,71,72,71,20
211221,69,70,68,68,68,70,68,71,63,71,65,58,65,63,55,63,19
258580,67,71,70,70,70,71,71,72,65,72,59,52,59,56,44,56,18
252692,73,66,68,68,68,66,67,67,62,67,49,48,49,46,45,46,20
243988,58,64,62,62,62,64,64,68,63,68,72,65,72,71,64,71,17
198420,71,71,71,71,71,71,71,71,67,71,58,56,58,56,52,56,12
241171,57,54,55,55,55,54,59,59,63,59,66,71,66,68,73,68,18
202515,71,71,71,71,71,71,71,71,68,71,53,52,53,49,43,49,20
203537,70,71,70,70,70,71,71,71,66,71,57,54,57,54,47,54,18
229648,56,61,59,59,59,61,64,67,67,67,71,70,71,70,69,70,20
212240,72,71,71,71,71,71,72,72,66,72,53,52,53,49,46,49,19
195087,61,57,59,59,59,57,63,61,68,61,66,71,66,66,71,66,20
248831,53,48,50,50,50,48,53,53,61,53,66,72,66,67,73,67,18
199191,56,59,57,57,57,59,60,63,63,63,71,69,71,71,70,71,18
223255,64,67,65,65,65,67,67,70,68,70,72,69,72,71,66,71,20
223511,60,61,59,59,59,61,61,64,63,64,71,68,71,71,71,71,19
226583,57,55,55,55,55,55,59,59,62,59,66,70,66,67,71,67,17
201240,71,71,70,70,70,71,70,71,63,71,61,55,61,58,52,58,21
228120,66,69,67,67,67,69,70,72,70,72,72,70,72,71,68,71,20
226811,72,66,69,69,69,66,69,67,65,67,55,56,55,55,56,55,20
208700,71,71,70,70,70,71,71,71,65,71,56,53,56,53,47,53,18
183546,63,61,61,61,61,61,64,66,67,66,71,71,71,71,71,71,18
179687,65,69,68,68,68,69,71,71,71,71,71,70,71,71,67,71,20
243945,59,53,55,55,55,53,58,56,62,56,64,69,64,66,71,66,16
239593,71,69,70,70,70,69,71,70,64,70,52,50,52,49,45,49,18
231913,69,69,68,68,68,69,71,72,72,72,73,72,73,72,69,72,20
220649,68,70,70,70,70,70,71,71,67,71,60,57,60,56,49,56,20
244456,51,46,47,47,47,46,50,51,56,51,62,68,62,65,73,65,18
204776,53,49,50,50,50,49,52,53,57,53,63,67,63,65,71,65,21
248295,53,46,47,47,47,46,50,51,55,51,62,66,62,65,71,65,18
181479,55,48,51,51,51,48,55,52,63,52,62,70,62,63,71,63,18
234727,57,55,55,55,55,55,58,59,61,59,67,69,67,70,73,70,20
143587,70,70,70,70,70,70,71,71,71,71,67,68,67,65,65,65,18
215015,53,52,52,52,52,52,56,56,60,56,67,70,67,68,71,68,21
186598,63,63,62,62,62,63,65,67,67,67,71,71,71,71,71,71,19
248550,54,52,51,51,51,52,54,56,59,56,66,70,66,68,73,68,17
228838,60,59,59,59,59,59,64,63,68,63,67,72,67,67,71,67,20
212197,30,26,28,28,28,26,30,30,31,30,28,30,28,27,28,27,71
242916,62,65,63,63,63,65,66,69,67,69,72,69,72,71,67,71,18
212196,69,71,70,70,70,71,72,72,70,72,63,60,63,61,55,61,18
244963,50,46,47,47,47,46,49,52,56,52,65,68,65,67,73,67,17
190697,58,52,54,54,54,52,56,57,60,57,64,69,64,66,71,66,19
227562,68,69,68,68,68,69,71,72,67,72,61,56,61,59,51,59,20
221931,70,68,69,69,69,68,71,70,71,70,69,71,69,68,68,68,20
227819,31,29,31,31,31,29,34,32,34,32,27,30,27,27,27,27,72
213746,68,70,69,69,69,70,71,71,68,71,61,58,61,57,50,57,18
193264,67,67,66,66,66,67,67,70,67,70,71,69,71,71,69,71,20
252144,51,48,49,49,49,48,52,52,55,52,62,67,62,65,73,65,18
229360,55,47,50,50,50,47,53,52,60,52,63,70,63,64,73,64,19
229104,66,66,66,66,66,66,70,69,71,69,68,71,68,65,64,65,18
221168,73,69,71,71,71,69,71,70,65,70,54,53,54,51,47,51,20
236015,68,69,69,69,69,69,73,72,72,72,66,67,66,64,62,64,19
205295,71,71,71,71,71,71,71,71,68,71,60,60,60,57,57,57,20
226286,71,64,68,68,68,64,67,65,60,65,48,49,48,47,48,47,21
216302,60,62,60,60,60,62,63,65,65,65,71,68,71,71,67,71,20
143598,27,22,25,25,25,22,27,26,28,26,24,26,24,24,25,24,71
245741,68,70,70,70,70,70,73,72,69,72,62,61,62,60,54,60,19
241389,67,71,69,69,69,71,71,71,64,71,57,50,57,53,41,53,18
223212,71,71,70,70,70,71,71,72,65,72,56,53,56,53,47,53,18
202220,71,67,68,68,68,67,68,69,64,69,57,56,57,56,56,56,19
237291,71,65,68,68,68,65,68,65,62,65,51,52,51,49,51,49,19
234731,50,45,45,45,45,45,49,51,56,51,64,68,64,67,71,67,17
240099,66,67,66,66,66,67,68,71,69,71,71,70,71,71,70,71,18
206307,29,25,25,25,25,25,27,28,28,28,29,30,29,29,30,29,72
242162,67,71,70,70,70,71,72,73,69,73,67,63,67,64,58,64,20
177922,71,71,71,71,71,71,71,71,68,71,57,55,57,54,49,54,21
203782,68,71,71,71,71,71,71,71,71,71,66,64,66,63,55,63,18
197382,65,70,69,69,69,70,71,71,65,71,54,51,54,50,42,50,21
204549,32,30,31,31,31,30,35,34,36,34,29,33,29,29,28,29,72
202501,60,60,58,58,58,60,60,64,63,64,71,68,71,71,70,71,18
219652,69,71,70,70,70,71,71,71,69,71,62,61,62,60,55,60,19
215556,67,67,68,68,68,67,71,70,73,70,72,74,72,71,70,71,20
241923,73,74,73,73,73,74,74,73,65,73,56,50,56,53,43,53,18
222467,72,71,71,71,71,71,72,72,68,72,60,57,60,57,51,57,20
233986,58,56,56,56,56,56,57,61,60,61,70,68,70,71,71,71,20
184290,71,61,67,67,67,61,66,63,62,63,49,52,49,48,51,48,22
199170,71,69,70,70,70,69,71,71,71,71,71,71,71,71,71,71,17
197890,57,55,53,53,53,55,55,59,59,59,68,69,68,70,71,70,20
186881,68,68,68,68,68,68,71,71,71,71,71,71,71,71,71,71,21
250881,65,66,66,66,66,66,69,69,71,69,71,72,71,69,68,69,19
239617,60,61,62,62,62,61,66,65,70,65,68,72,68,68,69,68,19
239361,73,68,70,70,70,68,72,71,73,71,68,71,68,68,71,68,20
223489,71,67,69,69,69,67,70,69,65,69,59,58,59,58,58,58,20
191488,62,59,59,59,59,59,61,62,63,62,69,70,69,70,71,70,21
210950,71,71,71,71,71,71,71,71,71,71,68,67,68,68,65,68,19
254470,61,64,62,62,62,64,65,69,67,69,71,69,71,71,68,71,19
203783,63,65,64,64,64,65,67,69,69,69,71,71,71,71,71,71,21
239367,70,72,71,71,71,72,73,74,66,74,58,52,58,55,43,55,17
244706,71,64,67,67,67,64,65,65,59,65,50,49,50,48,48,48,18
223458,69,71,69,69,69,71,71,71,67,71,65,62,65,63,58,63,17
251105,73,70,71,71,71,70,72,71,66,71,55,54,55,53,48,53,17
226273,67,66,66,66,66,66,69,70,71,70,71,71,71,71,70,71,18
230368,62,64,62,62,62,64,65,67,66,67,71,68,71,71,69,71,18
220128,71,70,71,71,71,70,71,71,66,71,54,53,54,51,48,51,20
212192,71,72,71,71,71,72,72,72,67,72,58,54,58,54,46,54,20
200672,67,65,65,65,65,65,67,69,68,69,71,71,71,71,71,71,18
196318,70,71,70,70,70,71,71,71,67,71,60,56,60,58,51,58,20
190430,61,62,60,60,60,62,64,66,66,66,71,70,71,71,71,71,18
245214,69,70,69,69,69,70,70,71,67,71,63,60,63,61,54,61,18
233231,73,67,69,69,69,67,69,68,63,68,49,48,49,47,42,47,19
222986,65,61,62,62,62,61,66,64,69,64,68,71,68,68,71,68,20
225289,73,72,72,72,72,72,72,73,65,73,56,51,56,54,46,54,19
257288,26,22,24,24,24,22,29,28,33,28,27,33,27,26,29,26,72
219912,71,70,71,71,71,70,71,71,67,71,56,55,56,54,50,54,20
200968,48,41,43,43,43,41,45,46,54,46,62,67,62,64,71,64,17
224242,67,64,65,65,65,64,67,67,68,67,69,71,69,70,73,70,17
205812,29,26,27,27,27,26,30,29,29,29,28,28,28,28,28,28,71
247802,57,59,57,57,57,59,59,63,63,63,71,68,71,71,67,71,18
243526,62,64,61,61,61,64,65,67,66,67,71,69,71,71,70,71,15
198474,59,56,58,58,58,56,62,61,66,61,67,71,67,68,71,68,20
229705,57,57,57,57,57,57,62,62,65,62,69,71,69,70,73,70,18
190536,70,69,70,70,70,69,71,71,71,71,67,71,67,65,66,65,18
243016,68,70,69,69,69,70,72,72,69,72,62,60,62,60,54,60,19
224584,67,71,70,70,70,71,71,71,64,71,55,50,55,51,40,51,17
182343,69,71,71,71,71,71,71,71,71,71,71,71,71,70,65,70,21
207431,53,49,51,51,51,49,55,53,60,53,62,69,62,64,73,64,18
196935,51,51,51,51,51,51,56,57,61,57,67,70,67,68,72,68,17
230470,70,71,70,70,70,71,71,71,67,71,62,57,62,60,52,60,18
230211,57,63,59,59,59,63,63,67,64,67,71,67,71,71,65,71,17
223302,67,70,69,69,69,70,71,72,67,72,62,58,62,59,52,59,18
211014,62,65,64,64,64,65,66,68,65,68,71,67,71,71,67,71,18
203590,54,46,48,48,48,46,48,50,54,50,63,66,63,67,71,67,20
190021,70,70,69,69,69,70,70,71,68,71,65,62,65,63,59,63,20
232517,64,70,68,68,68,70,71,71,64,71,53,47,53,49,35,49,18
231749,63,67,65,65,65,67,68,70,68,70,72,69,72,71,68,71,19
245572,61,65,63,63,63,65,67,68,68,68,71,69,71,71,68,71,19
199236,62,66,63,63,63,66,66,70,67,70,71,68,71,71,67,71,19
199157,68,67,67,67,67,67,68,70,69,70,71,71,71,71,71,71,18
199413,69,71,70,70,70,71,71,71,71,71,64,61,64,60,53,60,21
199669,63,61,63,63,63,61,66,66,70,66,69,71,69,70,71,70,20
167669,69,68,70,70,70,68,71,69,70,69,56,59,56,53,52,53,21
235002,48,43,44,44,44,43,48,48,53,48,59,66,59,62,73,62,18
229882,70,70,70,70,70,70,73,72,73,72,71,73,71,70,71,70,19
212474,69,71,71,71,71,71,71,71,71,71,71,69,71,70,64,70,21
200698,30,29,30,30,30,29,35,32,34,32,30,32,30,29,28,29,71
253177,69,70,70,70,70,70,71,72,68,72,68,65,68,66,62,66,17
233977,25,18,21,21,21,18,22,21,22,21,21,22,21,21,24,21,71
232441,26,19,21,21,21,19,22,24,24,24,25,27,25,25,26,25,71
222969,58,62,60,60,60,62,65,66,69,66,71,71,71,71,69,71,20
220921,59,54,56,56,56,54,59,59,64,59,66,72,66,67,73,67,19
220665,52,48,49,49,49,48,52,53,57,53,63,68,63,65,73,65,19
213497,54,51,49,49,49,51,53,55,58,55,66,68,66,68,73,68,18
238072,69,64,67,67,67,64,69,68,73,68,70,74,70,70,74,70,19
198136,71,71,70,70,70,71,71,71,67,71,60,58,60,58,53,58,20
255223,73,72,72,72,72,72,73,73,66,73,57,52,57,55,46,55,18
234999,26,22,24,24,24,22,27,25,28,25,22,26,22,22,25,22,72
233974,27,22,25,25,25,22,27,24,27,24,22,25,22,22,24,22,71
230390,54,49,49,49,49,49,51,53,57,53,64,68,64,65,71,65,17
233795,73,71,71,71,71,71,72,73,66,73,61,57,61,59,54,59,19
209987,35,32,33,33,33,32,36,35,35,35,32,33,32,31,31,31,72
214772,64,65,64,64,64,65,67,69,69,69,71,70,71,71,67,71,18
251450,56,57,55,55,55,57,56,61,59,61,70,67,70,71,72,71,21
202814,64,68,65,65,65,68,67,71,66,71,71,67,71,71,66,71,17
263230,73,68,69,69,69,68,68,69,63,69,56,54,56,55,53,55,21
244797,73,68,69,69,69,68,69,69,64,69,54,53,54,52,51,52,19
224317,65,69,68,68,68,69,71,71,67,71,62,58,62,59,52,59,19
219709,60,63,61,61,61,63,64,66,67,66,71,70,71,71,70,71,20
240956,60,63,61,61,61,63,64,67,65,67,70,68,70,71,68,71,20
219452,65,64,64,64,64,64,67,67,69,67,70,72,70,70,71,70,20
250939,29,25,27,27,27,25,33,30,36,30,27,34,27,26,29,26,71
227642,72,72,71,71,71,72,72,72,64,72,58,54,58,56,53,56,18
211522,50,42,45,45,45,42,49,49,58,49,62,70,62,65,72,65,20
212282,67,65,65,65,65,65,67,69,69,69,71,70,71,70,69,70,20
230969,69,72,70,70,70,72,72,72,70,72,68,65,68,66,60,66,15
158777,33,24,27,27,27,24,28,27,28,27,25,28,25,27,32,27,71
211513,71,71,71,71,71,71,71,71,67,71,59,58,59,57,54,57,18
207929,71,71,71,71,71,71,71,71,66,71,56,52,56,53,46,53,20
205369,67,69,69,69,69,69,72,71,72,71,68,70,68,67,64,67,18
243956,58,60,59,59,59,60,64,65,68,65,69,71,69,68,69,68,17
232692,71,69,70,70,70,69,71,71,71,71,69,70,69,68,66,68,19
229694,68,71,69,69,69,71,71,71,66,71,60,55,60,57,49,57,18
237630,57,55,54,54,54,55,56,59,58,59,68,67,68,70,73,70,20
172862,61,60,61,61,61,60,66,63,70,63,67,71,67,67,71,67,19
242238,61,59,60,60,60,59,63,63,65,63,68,71,68,69,73,69,22
138306,71,69,70,70,70,69,70,70,64,70,56,54,56,53,51,53,18
247361,67,70,70,70,70,70,73,72,69,72,65,63,65,62,56,62,19
213313,66,68,68,68,68,68,72,71,73,71,71,72,71,70,68,70,20
202305,71,71,71,71,71,71,71,71,71,71,67,66,67,65,60,65,18
188992,69,70,69,69,69,70,71,71,71,71,70,70,70,70,68,70,20
243008,70,70,70,70,70,70,72,72,72,72,71,71,71,70,68,70,17
235840,25,22,23,23,23,22,25,25,25,25,24,25,24,23,25,23,72
204352,51,49,49,49,49,49,54,55,61,55,66,71,66,67,72,67,19
245055,67,69,70,70,70,69,74,72,73,72,64,65,64,62,56,62,15
244287,71,71,70,70,70,71,72,72,67,72,60,57,60,57,52,57,21
237631,73,68,70,70,70,68,70,69,63,69,51,49,51,47,45,47,20
232511,57,60,57,57,57,60,61,65,64,65,71,71,71,71,71,71,18
232255,66,71,69,69,69,71,71,71,70,71,70,66,70,68,61,68,19
225855,72,70,72,72,72,70,72,72,72,72,65,67,65,63,61,63,20
211263,54,51,51,51,51,51,54,55,59,55,65,69,65,66,72,66,19
205887,73,67,70,70,70,67,71,69,66,69,52,53,52,50,47,50,22
190014,71,71,70,70,70,71,71,71,67,71,60,57,60,58,52,58,19
236303,59,58,58,58,58,58,61,62,65,62,69,72,69,71,74,71,17
142721,29,26,28,28,28,26,31,29,32,29,27,30,27,26,28,26,71
232207,73,63,67,67,67,63,65,63,59,63,48,49,48,48,48,48,19
237647,68,70,69,69,69,70,72,72,72,72,67,68,67,65,62,65,16
206159,57,60,57,57,57,60,61,64,64,64,70,69,70,71,70,71,18
246350,62,68,68,68,68,68,73,72,73,72,67,66,67,64,58,64,19
233550,68,70,68,68,68,70,71,72,67,72,64,61,64,63,57,63,18
232526,61,63,62,62,62,63,65,68,69,68,72,73,72,72,73,72,17
230478,63,71,68,68,68,71,71,71,69,71,62,58,62,58,48,58,18
221774,71,62,67,67,67,62,66,63,60,63,47,50,47,45,48,45,18
204366,72,69,71,71,71,69,72,71,68,71,57,57,57,54,52,54,19
191565,71,69,71,71,71,69,71,70,68,70,55,57,55,54,53,54,20
251213,64,64,64,64,64,64,67,68,71,68,71,72,71,70,69,70,19
236621,72,66,68,68,68,66,67,67,62,67,50,47,50,47,44,47,21
220493,58,63,60,60,60,63,64,67,65,67,71,68,71,71,69,71,19
215117,62,62,61,61,61,62,66,66,69,66,70,71,70,69,71,69,16
237132,69,70,70,70,70,70,73,72,70,72,61,60,61,58,53,58,19
233292,53,46,48,48,48,46,49,49,51,49,58,63,58,62,73,62,18
225356,67,71,70,70,70,71,71,71,64,71,56,52,56,53,44,53,18
230479,67,70,70,70,70,70,71,71,71,71,62,60,62,58,49,58,19
199504,65,66,65,65,65,66,68,69,70,69,71,71,71,71,71,71,19
243019,54,51,54,54,54,51,59,54,65,54,64,72,64,65,70,65,16
217168,61,62,61,61,61,62,64,66,66,66,71,69,71,71,68,71,20
233812,60,63,61,61,61,63,63,66,64,66,71,68,71,71,70,71,18
207444,71,71,70,70,70,71,71,71,67,71,64,60,64,62,57,62,21
204372,69,71,69,69,69,71,71,71,66,71,54,50,54,49,40,49,19
200532,63,69,66,66,66,69,69,71,70,71,71,70,71,71,64,71,21
185427,32,27,29,29,29,27,31,31,32,31,29,32,29,28,29,28,71
233299,73,66,68,68,68,66,68,66,61,66,51,49,51,50,48,50,18
232787,68,71,70,70,70,71,71,71,68,71,67,63,67,65,60,65,17
191058,64,65,64,64,64,65,67,68,69,68,71,70,71,71,68,71,20
242514,27,23,26,26,26,23,29,26,29,26,25,28,25,25,29,25,72
226130,64,65,63,63,63,65,66,68,67,68,73,71,73,73,73,73,19
239441,69,70,69,69,69,70,70,72,63,72,56,51,56,53,45,53,18
201041,60,63,62,62,62,63,65,67,67,67,71,70,71,71,71,71,20
254544,71,71,71,71,71,71,73,72,67,72,59,58,59,57,53,57,18
236368,66,66,67,67,67,66,71,69,73,69,69,72,69,68,67,68,16
230480,69,70,70,70,70,70,71,71,69,71,56,56,56,54,50,54,19
252235,52,53,52,52,52,53,57,59,63,59,69,72,69,70,73,70,19
200779,71,66,68,68,68,66,67,66,60,66,50,49,50,48,46,48,18
239306,64,67,64,64,64,67,68,71,68,71,72,68,72,71,66,71,20
204908,65,71,69,69,69,71,71,71,65,71,56,49,56,52,39,52,20
252523,71,71,69,69,69,71,70,72,65,72,66,61,66,65,61,65,16
178283,32,27,29,29,29,27,29,29,27,29,29,28,29,29,30,29,71
214379,71,66,69,69,69,66,68,67,62,67,52,52,52,49,50,49,19
224874,71,71,71,71,71,71,71,71,66,71,59,55,59,56,50,56,20
227689,72,72,72,72,72,72,72,72,70,72,66,64,66,64,61,64,16
213097,63,57,59,59,59,57,61,61,66,61,68,71,68,69,71,69,18
211561,71,64,66,66,66,64,64,63,57,63,47,47,47,46,47,46,18
247144,69,71,70,70,70,71,73,74,71,74,64,62,64,61,54,61,19
242280,72,69,70,70,70,69,72,71,73,71,72,73,72,72,72,72,19
232296,59,62,60,60,60,62,63,66,64,66,72,70,72,71,72,71,18
230248,57,62,59,59,59,62,63,67,66,67,71,69,71,71,68,71,19
211048,71,70,70,70,70,70,70,70,63,70,56,54,56,55,52,55,19
203624,59,54,55,55,55,54,56,58,59,58,67,67,67,68,71,68,18
191079,52,45,48,48,48,45,51,50,57,50,60,68,60,63,71,63,22
234087,65,67,66,66,66,67,70,70,70,70,71,71,71,70,67,70,18
203884,53,53,52,52,52,53,56,58,60,58,67,69,67,68,72,68,18
216428,67,71,70,70,70,71,71,71,66,71,57,52,57,53,44,53,18
250954,51,52,50,50,50,52,56,58,60,58,68,69,68,70,73,70,16
222572,29,25,27,27,27,25,29,28,29,28,26,27,26,25,25,25,72
243530,50,51,48,48,48,51,51,56,55,56,70,67,70,72,73,72,17
238922,68,67,68,68,68,67,71,71,73,71,71,73,71,71,71,71,18
237386,66,67,68,68,68,67,72,70,73,70,68,70,68,67,66,67,19
230474,66,71,67,67,67,71,70,71,65,71,57,52,57,53,44,53,18
206154,70,69,70,70,70,69,71,71,71,71,70,71,70,69,68,69,18
200778,66,66,66,66,66,66,67,70,67,70,71,69,71,71,69,71,19
188782,51,44,46,46,46,44,49,48,55,48,60,67,60,64,71,64,16
200302,58,61,60,60,60,61,64,66,67,66,71,71,71,71,71,71,19
194669,70,71,70,70,70,71,71,71,71,71,70,70,70,68,66,68,17
257133,69,72,70,70,70,72,72,72,64,72,54,49,54,49,39,49,19
176237,71,65,69,69,69,65,70,67,64,67,51,54,51,49,52,49,21
213613,69,69,70,70,70,69,73,71,73,71,64,67,64,62,61,62,18
207725,56,47,49,49,49,47,50,52,57,52,63,68,63,66,71,66,19
188524,31,27,29,29,29,27,32,30,32,30,30,32,30,30,32,30,71
253036,67,71,69,69,69,71,71,72,65,72,57,53,57,54,44,54,17
244308,59,64,62,62,62,64,66,68,66,68,71,68,71,71,68,71,18
247124,66,67,66,66,66,67,67,70,67,70,71,68,71,71,68,71,18
220245,68,67,67,67,67,67,70,70,72,70,71,72,71,70,71,70,21
224198,61,65,64,64,64,65,67,69,67,69,71,69,71,71,69,71,18
25798,71,64,68,68,68,64,67,63,62,63,49,52,49,47,51,47,18
115909,71,70,71,71,71,70,71,70,63,70,52,49,52,49,45,49,20
240837,69,70,70,70,70,70,72,72,71,72,65,63,65,63,56,63,18
235717,66,70,69,69,69,70,74,73,73,73,67,68,67,64,60,64,21
214031,46,39,40,40,40,39,42,44,49,44,59,64,59,62,71,62,18
223685,71,64,68,68,68,64,68,65,62,65,47,50,47,45,46,45,21
212933,71,64,68,68,68,64,68,66,65,66,56,58,56,55,57,55,19
138949,57,52,54,54,54,52,55,54,56,54,63,64,63,64,71,64,20
254660,71,70,70,70,70,70,71,72,67,72,60,58,60,58,52,58,20
234180,69,71,70,70,70,71,71,71,67,71,57,54,57,53,46,53,16
230340,66,69,67,67,67,69,69,71,70,71,71,71,71,71,69,71,18
211908,35,33,34,34,34,33,37,37,37,37,32,34,32,31,31,31,72
190915,71,66,69,69,69,66,69,68,67,68,56,58,56,54,55,54,19
248003,48,46,46,46,46,46,50,51,55,51,65,68,65,67,73,67,17
160195,71,68,69,69,69,68,70,69,65,69,54,52,54,51,48,51,21
223686,33,28,30,30,30,28,32,32,31,32,28,29,28,28,28,28,72
230342,62,61,59,59,59,61,61,64,63,64,71,68,71,71,70,71,19
233045,73,69,70,70,70,69,69,69,61,69,53,49,53,50,47,50,20
232390,71,70,71,71,71,70,72,72,69,72,61,60,61,59,56,59,19
18122,28,24,27,27,27,24,31,28,32,28,26,31,26,26,30,26,71
200138,60,54,56,56,56,54,58,58,61,58,64,68,64,66,72,66,20
182473,67,68,67,67,67,68,69,71,69,71,71,69,71,71,69,71,20
247497,48,46,46,46,46,46,51,52,57,52,64,69,64,67,73,67,19
242633,64,65,65,65,65,65,69,69,70,69,70,72,70,69,70,69,18
237257,66,65,66,66,66,65,70,69,73,69,69,72,69,67,66,67,20
198857,53,48,49,49,49,48,52,52,56,52,63,66,63,65,71,65,20
237256,73,69,70,70,70,69,71,72,66,72,57,56,57,55,52,55,17
216520,68,64,65,65,65,64,67,67,69,67,70,71,70,69,71,69,18
176071,62,61,61,61,61,61,65,65,70,65,69,71,69,68,70,68,18
235719,68,70,70,70,70,70,73,72,70,72,66,65,66,64,58,64,17
231111,52,52,51,51,51,52,56,58,62,58,67,70,67,69,72,69,16
229319,73,65,68,68,68,65,67,66,61,66,52,51,52,49,49,49,17
217287,68,66,66,66,66,66,70,69,73,69,70,72,70,70,69,70,19
236998,69,69,69,69,69,69,72,72,73,72,72,72,72,72,72,72,20
211907,67,67,67,67,67,67,71,70,71,70,71,71,71,71,71,71,19
201155,67,70,69,69,69,70,71,71,70,71,60,61,60,58,54,58,19
253378,52,47,48,48,48,47,51,52,57,52,65,69,65,68,73,68,18
239810,67,68,67,67,67,68,71,71,73,71,71,73,71,71,70,71,20
209597,50,43,44,44,44,43,46,48,52,48,61,65,61,65,72,65,20
203965,69,71,70,70,70,71,71,71,67,71,57,56,57,53,48,53,21
186556,71,71,71,71,71,71,71,71,69,71,62,62,62,61,58,61,20
241499,71,63,66,66,66,63,65,63,59,63,49,50,49,48,49,48,20
230235,60,60,59,59,59,60,62,63,66,63,71,71,71,71,71,71,19
251994,63,63,64,64,64,63,66,66,68,66,71,71,71,72,71,72,19
213337,64,69,68,68,68,69,72,73,73,73,69,69,69,66,62,66,21
243032,72,66,69,69,69,66,67,65,57,65,48,45,48,46,43,46,20
219736,31,29,30,30,30,29,34,32,32,32,26,28,26,26,26,26,72
180823,67,65,65,65,65,65,66,68,67,68,71,70,71,71,71,71,19
206423,49,46,46,46,46,46,50,52,56,52,65,69,65,67,72,67,17
261206,65,63,65,65,65,63,69,66,72,66,67,72,67,66,69,66,17
240982,64,62,62,62,62,62,66,66,69,66,70,72,70,69,70,69,17
239446,69,71,70,70,70,71,73,73,68,73,58,55,58,55,47,55,19
208470,59,60,58,58,58,60,61,64,64,64,71,69,71,71,70,71,19
221629,71,71,70,70,70,71,70,71,62,71,57,49,57,54,46,54,19
